date,year,prediction_row_id,tourney_id,tourney_name,tourney_date,round,event_id,surface,player_a_name,player_b_name,predicted_prob_a,rank_diff,market_prob_a,clv_bet365,date_distance_days,matched_date_distance,odds_a,odds_b,actual_result,source_bookmaker,odds_source_confidence,shuffled_predicted_prob_a,shuffled_clv_bet365,random_market_centered_prob_a,random_market_centered_clv_bet365
2025-09-15,2025,6267,2025-2811,Villa Maria CH,2025-09-15,Q2,14686856,Clay,Franco Ribero,Lautaro Agustin Falabella,0.40473786,-206,0.4634146341463414,-0.05867677414634137,0,0,2.0,1.7272727272727273,0,bet365_via_sofascore,latest_pre_match_assumed,0.28580758,-0.17760705414634137,0.5135448087315602,0.05013017458521879
2025-09-15,2025,6268,2025-2811,Villa Maria CH,2025-09-15,Q1,14680984,Clay,Franco Ribero,Valerio Aboian,0.2164638,-490,0.2909090909090909,-0.07444529090909088,1,1,3.25,1.3333333333333333,1,bet365_via_sofascore,latest_pre_match_assumed,0.8120332,0.5211241090909091,0.2639973251609109,-0.026911765748179994
2025-09-15,2025,6269,2025-2811,Villa Maria CH,2025-09-15,R32,14681375,Clay,Joao Lucas Reis Da Silva,Maximus Jones,0.6213635,147,0.7922535211267606,-0.17089002112676066,0,0,1.18,4.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.52890533,-0.26334819112676067,0.7328210114423287,-0.05943250968443192
2025-09-15,2025,6270,2025-2811,Villa Maria CH,2025-09-15,Q1,14680942,Clay,Lautaro Agustin Falabella,Ezequiel Monferrer,0.59893626,204,0.6875,-0.08856374,1,1,1.3636363636363638,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.8536495,0.16614949999999995,0.7598135316076559,0.07231353160765586
2025-09-15,2025,6271,2025-2811,Villa Maria CH,2025-09-15,R32,14692729,Clay,Lautaro Agustin Falabella,Juan Manuel La Serna,0.3411709,-316,0.3373493975903614,0.0038215024096385775,1,1,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.73990023,0.4025508324096386,0.514426666124607,0.17707726853424555
2025-09-15,2025,6272,2025-2811,Villa Maria CH,2025-09-15,R16,14655096,Clay,Matias Soto,Francesco Maestrelli,0.29080433,-128,0.2903930131004367,0.00041131689956330764,2,2,3.25,1.33,0,bet365_via_sofascore,latest_pre_match_assumed,0.4578676,0.1674745868995633,0.13815904954098818,-0.15223396355944852
2025-09-15,2025,6273,2025-2811,Villa Maria CH,2025-09-15,R32,14692727,Clay,Matias Soto,Carlos Maria Zarate,0.777231,679,0.7322175732217574,0.045013426778242605,1,1,1.28,3.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.44706157,-0.2851560032217574,0.8151262248105743,0.08290865158881688
2025-09-15,2025,6274,2025-2811,Villa Maria CH,2025-09-15,F,14655097,Clay,Emilio Nava,Alex Barrena,0.7046372,124,0.6880733944954129,0.016563805504587026,6,6,1.36,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7466918,0.05861840550458708,0.7248564440820259,0.03678304958661294
2025-09-15,2025,6275,2025-2811,Villa Maria CH,2025-09-15,QF,14655095,Clay,Emilio Nava,Juan Carlos Prado Angelo,0.71238816,173,0.7096069868995633,0.0027811731004367957,4,4,1.33,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.71633327,0.00672628310043677,0.6828871568920376,-0.026719830007525647
2025-09-15,2025,6276,2025-2811,Villa Maria CH,2025-09-15,R32,14681373,Clay,Guido Ivan Justo,Juan Bautista Torres,0.52724886,10,0.4429708222811671,0.08427803771883297,1,1,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.66536087,0.22239004771883292,0.40957477634531003,-0.033396045935857044
2025-09-15,2025,6277,2025-2811,Villa Maria CH,2025-09-15,R32,14681376,Clay,Pedro Boscardin Dias,Juan Carlos Prado Angelo,0.39396343,-69,0.4109947643979057,-0.017031334397905717,1,1,2.25,1.5699999999999998,0,bet365_via_sofascore,latest_pre_match_assumed,0.29510105,-0.11589371439790574,0.34539334809850963,-0.06560141629939609
2025-09-15,2025,6278,2025-2811,Villa Maria CH,2025-09-15,Q2,14686983,Clay,Santiago De La Fuente,Julian Cundom,0.70670426,548,0.6626506024096386,0.044053657590361395,0,0,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.4509023,-0.2117483024096386,0.8293326532086462,0.16668205079900766
2025-09-15,2025,6279,2025-2811,Villa Maria CH,2025-09-15,Q1,14680988,Clay,Santiago De La Fuente,Nicolas Garcia Longo,0.782156,931,0.813953488372093,-0.03179748837209306,1,1,1.1428571428571428,5.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.7596016,-0.05435188837209304,0.7558641799043188,-0.05808930846777427
2025-09-15,2025,6280,2025-2811,Villa Maria CH,2025-09-15,Q1,14680991,Clay,Alejo Lorenzo Lingua Lavallen,Valentin Basel,0.66006595,117,0.6626506024096386,-0.002584652409638566,1,1,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.83787054,0.17521993759036147,0.5646454814340404,-0.09800512097559821
2025-09-15,2025,6281,2025-2811,Villa Maria CH,2025-09-15,Q1,14680985,Clay,Julian Cundom,Thiago Cigarran,0.63578844,-343,0.4233870967741935,0.2124013432258065,1,1,2.2,1.6153846153846154,1,bet365_via_sofascore,latest_pre_match_assumed,0.14105415,-0.2823329467741935,0.2926732623107177,-0.1307138344634758
2025-09-15,2025,6282,2025-2811,Villa Maria CH,2025-09-15,R16,14655088,Clay,Alex Barrena,Juan Manuel La Serna,0.67484397,307,0.8103727714748785,-0.13552880147487856,3,3,1.17,5.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.43347713,-0.37689564147487853,0.9235019701187978,0.11312919864391924
2025-09-15,2025,6283,2025-2811,Villa Maria CH,2025-09-15,R16,14655099,Clay,Juan Carlos Prado Angelo,Maximus Jones,0.61797506,105,0.75,-0.13202493999999998,2,2,1.25,3.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.55391467,-0.19608532999999995,0.8097552705467557,0.05975527054675567
2025-09-15,2025,6284,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680555,Clay,Dusan Lajovic,Francesco Passaro,0.61449736,18,0.4851752021563342,0.1293221578436658,0,0,1.91,1.8,0,bet365_via_sofascore,latest_pre_match_assumed,0.56900644,0.0838312378436658,0.5124170557359533,0.027241853579619113
2025-09-15,2025,6285,2025-2891,Bad Waltersdorf CH,2025-09-15,Q2,14686244,Clay,Cedrik Marcel Stebe,Marko Topo,0.52933896,-163,0.4233870967741935,0.10595186322580652,0,0,2.2,1.6153846153846154,0,bet365_via_sofascore,latest_pre_match_assumed,0.48957276,0.06618566322580649,0.44529979403534053,0.02191269726114703
2025-09-15,2025,6286,2025-2891,Bad Waltersdorf CH,2025-09-15,Q1,14679457,Clay,Cedrik Marcel Stebe,Matyas Cerny,0.75149363,418,0.7659574468085106,-0.01446381680851061,1,1,1.2222222222222223,4.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.3971216,-0.3688358468085106,0.6411954143330297,-0.1247620324754809
2025-09-15,2025,6287,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690617,Clay,Cedrik Marcel Stebe,Joel Schwaerzler,0.43692142,-197,0.3538083538083538,0.08311306619164621,2,2,2.63,1.44,0,bet365_via_sofascore,latest_pre_match_assumed,0.6029941,0.24918574619164618,0.3483679512270721,-0.0054404025812817
2025-09-15,2025,6288,2025-2891,Bad Waltersdorf CH,2025-09-15,QF,14654945,Clay,Pablo Carreno Busta,Vit Kopriva,0.45688552,-23,0.5,-0.04311448000000001,4,4,1.83,1.83,0,bet365_via_sofascore,latest_pre_match_assumed,0.6304689,0.1304689,0.5114206758681762,0.011420675868176189
2025-09-15,2025,6289,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680549,Clay,Pablo Carreno Busta,Lukas Neumayer,0.5395872,49,0.5890052356020943,-0.049418035602094235,2,2,1.5699999999999998,2.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.70892245,0.1199172143979057,0.6663839982050953,0.07737876260300103
2025-09-15,2025,6290,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654950,Clay,Pablo Carreno Busta,Sebastian Sorger,0.8006224,507,0.893743793445879,-0.093121393445879,3,3,1.07,9.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.50954527,-0.3841985234458789,0.9545184130663558,0.06077461962047681
2025-09-15,2025,6291,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690776,Clay,Jozef Kovalik,Sebastian Sorger,0.6790513,117,0.7662835249042146,-0.08723222490421456,2,2,1.22,4.0,0,bet365_via_sofascore,latest_pre_match_assumed,0.46112707,-0.3051564549042146,0.6585182307507935,-0.10776529415342107
2025-09-15,2025,6292,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690616,Clay,Roberto Carballes Baena,Dennis Novak,0.7909828,299,0.7096069868995633,0.08137581310043673,2,2,1.33,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.6889638,-0.020643186899563237,0.837018870125726,0.1274118832261627
2025-09-15,2025,6293,2025-2891,Bad Waltersdorf CH,2025-09-15,SF,14654948,Clay,Roberto Carballes Baena,Vit Kopriva,0.6218,-8,0.4109947643979057,0.2108052356020943,5,5,2.25,1.5699999999999998,0,bet365_via_sofascore,latest_pre_match_assumed,0.32885212,-0.0821426443979057,0.46167888499081966,0.05068412059291394
2025-09-15,2025,6294,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654946,Clay,Roberto Carballes Baena,Sandro Kopp,0.80852824,228,0.7922535211267606,0.01627471887323939,3,3,1.18,4.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.52217543,-0.2700780911267606,0.8360468317739576,0.04379331064719694
2025-09-15,2025,6295,2025-2891,Bad Waltersdorf CH,2025-09-15,QF,14654942,Clay,Roberto Carballes Baena,Hynek Barton,0.7642798,192,0.6086956521739131,0.15558414782608687,4,4,1.53,2.38,1,bet365_via_sofascore,latest_pre_match_assumed,0.19398193,-0.4147137221739131,0.4347826268854697,-0.17391302528844338
2025-09-15,2025,6296,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654937,Clay,Thiago Monteiro,Roman Andres Burruchaga,0.4651375,-24,0.4240837696335078,0.04105373036649218,3,3,2.2,1.62,0,bet365_via_sofascore,latest_pre_match_assumed,0.5765179,0.15243413036649223,0.38935034512666133,-0.034733424506846466
2025-09-15,2025,6297,2025-2891,Bad Waltersdorf CH,2025-09-15,Q1,14679460,Clay,Dennis Novak,Syl Gaxherri,0.92303383,1630,0.927743086529884,-0.004709256529883965,1,1,1.0125,13.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.23014474,-0.6975983465298841,0.870016360799234,-0.057726725730650075
2025-09-15,2025,6298,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680550,Clay,Elias Ymer,Sandro Kopp,0.54691625,96,0.5148247978436657,0.032091452156334244,0,0,1.8,1.91,0,bet365_via_sofascore,latest_pre_match_assumed,0.48953426,-0.02529053784366575,0.5006683195127442,-0.014156478330921596
2025-09-15,2025,6299,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680551,Clay,Daniel Elahi Galan,Facundo Diaz Acosta,0.5055664,138,0.391304347826087,0.114262052173913,2,2,2.38,1.53,0,bet365_via_sofascore,latest_pre_match_assumed,0.83321047,0.44190612217391306,0.27732181507789255,-0.11398253274819442
2025-09-15,2025,6300,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680556,Clay,Jan Choinski,Vitaliy Sachko,0.53055674,-17,0.5361930294906166,-0.005636289490616675,0,0,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.55079097,0.014597940509383345,0.8725875492366796,0.33639451974606294
2025-09-15,2025,6301,2025-2891,Bad Waltersdorf CH,2025-09-15,SF,14654947,Clay,Jan Choinski,Zdenek Kolar,0.5221908,43,0.557029177718833,-0.034838377718833025,5,5,1.67,2.1,1,bet365_via_sofascore,latest_pre_match_assumed,0.7268125,0.169783322281167,0.5191668855850058,-0.03786229213382719
2025-09-15,2025,6302,2025-2891,Bad Waltersdorf CH,2025-09-15,F,14654941,Clay,Jan Choinski,Vit Kopriva,0.38577706,-125,0.3373493975903614,0.04842766240963858,6,6,2.75,1.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.5136583,0.1763089024096386,0.2588337456101683,-0.07851565198019311
2025-09-15,2025,6303,2025-2891,Bad Waltersdorf CH,2025-09-15,QF,14654938,Clay,Jan Choinski,Francesco Passaro,0.4119571,-82,0.375,0.03695710000000002,4,4,2.5,1.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.685276,0.310276,0.4539656384452165,0.07896563844521648
2025-09-15,2025,6304,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654939,Clay,Jan Choinski,Marko Topo,0.5391264,55,0.5148247978436657,0.024301602156334257,3,3,1.8,1.91,1,bet365_via_sofascore,latest_pre_match_assumed,0.29773036,-0.21709443784366572,0.5988187102403149,0.0839939123966491
2025-09-15,2025,6305,2025-2891,Bad Waltersdorf CH,2025-09-15,QF,14654949,Clay,Zdenek Kolar,Roman Andres Burruchaga,0.41388556,-124,0.3538083538083538,0.06007720619164619,4,4,2.63,1.44,1,bet365_via_sofascore,latest_pre_match_assumed,0.30457678,-0.0492315738083538,0.2555311533039551,-0.0982772005043987
2025-09-15,2025,6306,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654936,Clay,Zdenek Kolar,Gabriele Piraino,0.7515921,112,0.6626506024096386,0.0889414975903614,3,3,1.4,2.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.6952981,0.03264749759036145,0.7222914155569835,0.05964081314734493
2025-09-15,2025,6307,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690668,Clay,Zdenek Kolar,Matej Dodig,0.5814542,-9,0.625,-0.04354579999999997,2,2,1.5,2.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.6279916,0.002991599999999983,0.5417864510844175,-0.08321354891558252
2025-09-15,2025,6308,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680547,Clay,Vit Kopriva,Thiago Seyboth Wild,0.56803477,46,0.625,-0.05696522999999998,2,2,1.5,2.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.15649734,-0.46850265999999996,0.7851509132759283,0.16015091327592834
2025-09-15,2025,6309,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654944,Clay,Vit Kopriva,Joel Schwaerzler,0.58912414,146,0.557029177718833,0.03209496228116704,3,3,1.67,2.1,1,bet365_via_sofascore,latest_pre_match_assumed,0.5149481,-0.04208107771883296,0.52950061550434,-0.027528562214492958
2025-09-15,2025,6310,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690619,Clay,Thiago Agustin Tirante,Gabriele Piraino,0.8385637,288,0.8810572687224669,-0.0424935687224669,2,2,1.08,8.0,0,bet365_via_sofascore,latest_pre_match_assumed,0.68858814,-0.1924691287224669,0.9258212380816491,0.04476396935918214
2025-09-15,2025,6311,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14690618,Clay,Luka Pavlovic,Tadeas Paroulek,0.6978785,268,0.6880733944954129,0.00980510550458702,2,2,1.36,3.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.5955714,-0.09250199449541296,0.5208830187276738,-0.1671903757677391
2025-09-15,2025,6312,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654951,Clay,Luka Pavlovic,Francesco Passaro,0.42292613,-48,0.2765957446808511,0.14633038531914894,3,3,3.4,1.3,0,bet365_via_sofascore,latest_pre_match_assumed,0.7253336,0.44873785531914895,0.34936894219806763,0.07277319751721656
2025-09-15,2025,6313,2025-2891,Bad Waltersdorf CH,2025-09-15,Q2,14685777,Clay,Tadeas Paroulek,Michael Vrbensky,0.6151691,188,0.4112149532710279,0.2039541467289721,0,0,2.25,1.5714285714285714,1,bet365_via_sofascore,latest_pre_match_assumed,0.8328015,0.42158654672897206,0.32916323470152276,-0.08205171856950516
2025-09-15,2025,6314,2025-2891,Bad Waltersdorf CH,2025-09-15,Q1,14679455,Clay,Stijn Slump,Hynek Barton,0.23476811,-272,0.1447368421052631,0.0900312678947369,0,0,6.5,1.1,0,bet365_via_sofascore,latest_pre_match_assumed,0.6650701,0.5203332578947368,0.13979989284416694,-0.0049369492610961685
2025-09-15,2025,6315,2025-2891,Bad Waltersdorf CH,2025-09-15,R16,14654940,Clay,Facundo Diaz Acosta,Hynek Barton,0.61149055,34,0.7322175732217574,-0.12072702322175743,3,3,1.28,3.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.50867695,-0.22354062322175738,0.7638258766585914,0.03160830343683396
2025-09-15,2025,6316,2025-2891,Bad Waltersdorf CH,2025-09-15,R32,14680552,Clay,Roman Andres Burruchaga,Vilius Gaubas,0.5172865,15,0.5361930294906166,-0.018906529490616664,2,2,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.6534915,0.11729847050938336,0.7878923500956446,0.251699320605028
2025-09-15,2025,6317,2025-8281,Columbus CH,2025-09-15,Q2,14686893,Hard,Daniel Masur,Tristan Mccormick,0.5879068,-40,0.7090909090909091,-0.12118410909090915,0,0,1.3333333333333333,3.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.23103507,-0.4780558390909091,0.7793859069258133,0.07029499783490423
2025-09-15,2025,6318,2025-8281,Columbus CH,2025-09-15,SF,14655141,Hard,Daniel Masur,Michael Zheng,0.28504035,-224,0.375,-0.08995965,5,5,2.5,1.5,0,bet365_via_sofascore,latest_pre_match_assumed,0.3400362,-0.03496379999999999,0.32479930021371356,-0.05020069978628644
2025-09-15,2025,6319,2025-8281,Columbus CH,2025-09-15,R32,14693671,Hard,Daniel Masur,Preston Stearns,0.8713035,1544,0.7922535211267606,0.07904997887323939,2,2,1.18,4.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.45825765,-0.3339958711267606,0.9074605532391196,0.11520703211235894
2025-09-15,2025,6320,2025-8281,Columbus CH,2025-09-15,R16,14655133,Hard,Daniel Masur,Andres Martin,0.29691178,-250,0.391304347826087,-0.09439256782608696,3,3,2.38,1.53,1,bet365_via_sofascore,latest_pre_match_assumed,0.4249276,0.03362325217391304,0.23771525773090552,-0.15358909009518146
2025-09-15,2025,6321,2025-8281,Columbus CH,2025-09-15,QF,14655135,Hard,Daniel Masur,Rafael Jodar,0.33120885,-211,0.25,0.08120885,4,4,3.75,1.25,1,bet365_via_sofascore,latest_pre_match_assumed,0.40304783,0.15304783,0.06967323760353787,-0.18032676239646211
2025-09-15,2025,6322,2025-8281,Columbus CH,2025-09-15,Q1,14681213,Hard,Elmar Ejupovic,Samir Banerjee,0.4582915,-161,0.2340425531914893,0.2242489468085107,1,1,4.0,1.2222222222222223,0,bet365_via_sofascore,latest_pre_match_assumed,0.6145105,0.38046794680851065,0.10762383399954475,-0.12641871919194456
2025-09-15,2025,6323,2025-8281,Columbus CH,2025-09-15,R32,14681384,Hard,Alex Rybakov,Moerani Bouzige,0.63762623,18,0.75,-0.11237377000000004,1,1,1.25,3.75,1,bet365_via_sofascore,latest_pre_match_assumed,0.74121517,-0.008784829999999966,0.8214568441415484,0.0714568441415484
2025-09-15,2025,6324,2025-8281,Columbus CH,2025-09-15,R16,14655142,Hard,Alex Rybakov,Rafael Jodar,0.42029595,10,0.2765957446808511,0.1437002053191489,3,3,3.4,1.3,0,bet365_via_sofascore,latest_pre_match_assumed,0.7427039,0.4661081553191489,0.21633979979033655,-0.06025594489051453
2025-09-15,2025,6325,2025-8281,Columbus CH,2025-09-15,R16,14655138,Hard,Alfredo Perez,Justin Boulais,0.7659468,282,0.5361930294906166,0.2297537705093834,2,2,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.6362392,0.10004617050938336,0.8238546069427195,0.28766157745210286
2025-09-15,2025,6326,2025-8281,Columbus CH,2025-09-15,QF,14655147,Hard,Alfredo Perez,Michael Zheng,0.3280318,-37,0.25,0.07803179999999998,4,4,3.75,1.25,0,bet365_via_sofascore,latest_pre_match_assumed,0.20242621,-0.047573790000000005,0.21541081810648469,-0.034589181893515314
2025-09-15,2025,6327,2025-8281,Columbus CH,2025-09-15,R32,14693669,Hard,Christian Langmo,Samir Banerjee,0.50286865,118,0.2903930131004367,0.21247563689956334,1,1,3.25,1.33,0,bet365_via_sofascore,latest_pre_match_assumed,0.67823553,0.38784251689956334,0.3387833256794809,0.04839031257904419
2025-09-15,2025,6328,2025-8281,Columbus CH,2025-09-15,R16,14655140,Hard,Patrick Maloney,James Trotter,0.31874514,-145,0.3538083538083538,-0.03506321380835381,2,2,2.63,1.44,0,bet365_via_sofascore,latest_pre_match_assumed,0.36470422,0.01089586619164623,0.45684465116283485,0.10303629735448105
2025-09-15,2025,6329,2025-8281,Columbus CH,2025-09-15,R32,14681381,Hard,Patrick Maloney,Petr Brunclik,0.45260686,108,0.5361930294906166,-0.08358616949061665,0,0,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.6042137,0.06802067050938332,0.5567376474861297,0.020544617995513104
2025-09-15,2025,6330,2025-8281,Columbus CH,2025-09-15,R32,14681385,Hard,Nicolas Mejia,Rafael Jodar,0.40258682,124,0.3119266055045871,0.0906602144954129,2,2,3.0,1.36,0,bet365_via_sofascore,latest_pre_match_assumed,0.60046023,0.2885336244954129,0.19664288864429139,-0.11528371686029573
2025-09-15,2025,6331,2025-8281,Columbus CH,2025-09-15,Q1,14681212,Hard,Ryuki Matsuda,Bryce Nakashima,0.75236046,931,0.5575221238938053,0.19483833610619472,1,1,1.6666666666666663,2.1,0,bet365_via_sofascore,latest_pre_match_assumed,0.695619,0.1380968761061947,0.4953968515221705,-0.06212527237163479
2025-09-15,2025,6332,2025-8281,Columbus CH,2025-09-15,Q1,14681206,Hard,Cannon Kingsley,Kaylan Bigun,0.6574928,267,0.6626506024096386,-0.00515780240963859,1,1,1.4,2.75,0,bet365_via_sofascore,latest_pre_match_assumed,0.45267445,-0.20997615240963857,0.7041566342238536,0.04150603181421497
2025-09-15,2025,6333,2025-8281,Columbus CH,2025-09-15,Q2,14686894,Hard,Justin Boulais,Bryce Nakashima,0.72291356,773,0.6076759061833689,0.11523765381663109,0,0,1.5333333333333332,2.375,1,bet365_via_sofascore,latest_pre_match_assumed,0.5449678,-0.06270810618336886,0.7794284034408546,0.17175249725748576
2025-09-15,2025,6334,2025-8281,Columbus CH,2025-09-15,R32,14693673,Hard,Justin Boulais,Theo Papamalamis,0.39959925,-30,0.4429708222811671,-0.04337157228116706,1,1,2.1,1.67,1,bet365_via_sofascore,latest_pre_match_assumed,0.5538067,0.11083587771883291,0.5810968032029644,0.13812598092179734
2025-09-15,2025,6335,2025-8281,Columbus CH,2025-09-15,R32,14681386,Hard,Garrett Johns,Michael Zheng,0.3281864,17,0.2765957446808511,0.051590655319148915,0,0,3.4,1.3,0,bet365_via_sofascore,latest_pre_match_assumed,0.17948022,-0.09711552468085108,0.2281354203481216,-0.04846032433272948
2025-09-15,2025,6336,2025-8281,Columbus CH,2025-09-15,R32,14681379,Hard,Tyler Zink,Alexander Bernard,0.66944325,630,0.7234042553191489,-0.053961005319148825,1,1,1.3,3.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.7253339,0.0019296446808511059,0.7082628679756361,-0.01514138734351278
2025-09-15,2025,6337,2025-8281,Columbus CH,2025-09-15,QF,14655143,Hard,Tyler Zink,Samir Banerjee,0.3890794,81,0.3373493975903614,0.0517300024096386,4,4,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.65176564,0.3144162424096386,0.4460647526269095,0.10871535503654806
2025-09-15,2025,6338,2025-8281,Columbus CH,2025-09-15,R32,14681380,Hard,James Trotter,Philip Sekulic,0.7106821,268,0.6461916461916463,0.06449045380835372,0,0,1.44,2.63,1,bet365_via_sofascore,latest_pre_match_assumed,0.7152523,0.06906065380835369,0.5141473596578474,-0.13204428653379885
2025-09-15,2025,6339,2025-8281,Columbus CH,2025-09-15,Q1,14681207,Hard,Joshua Sheehy,Erik Arutiunian,0.46515325,-45,0.5,-0.03484674999999998,1,1,1.8333333333333337,1.8333333333333337,0,bet365_via_sofascore,latest_pre_match_assumed,0.69458044,0.19458043999999997,0.4704582162820907,-0.029541783717909276
2025-09-15,2025,6340,2025-8281,Columbus CH,2025-09-15,R32,14681239,Hard,Johannus Monday,Darwin Blanch,0.63638055,116,0.5361930294906166,0.1001875205093834,1,1,1.73,2.0,0,bet365_via_sofascore,latest_pre_match_assumed,0.5635744,0.027381370509383385,0.4638126470504457,-0.07238038244017092
2025-09-15,2025,6341,2025-8281,Columbus CH,2025-09-15,R16,14655137,Hard,Samir Banerjee,Darwin Blanch,0.4629672,-86,0.5361930294906166,-0.07322582949061662,3,3,1.73,2.0,1,bet365_via_sofascore,latest_pre_match_assumed,0.59465486,0.05846183050938336,0.404462773681418,-0.13173025580919867
2025-09-15,2025,6342,2025-8281,Columbus CH,2025-09-15,Q1,14681211,Hard,Blaise Bicknell,Daniel Milavsky,0.5364436,-133,0.4424778761061946,0.09396572389380542,0,0,2.1,1.6666666666666663,0,bet365_via_sofascore,latest_pre_match_assumed,0.3718924,-0.07058547610619459,0.4673452233546322,0.024867347248437588
2025-09-15,2025,6343,2025-8281,Columbus CH,2025-09-15,R16,14655134,Hard,Michael Zheng,Andre Ilagan,0.7129806,110,0.7322175732217574,-0.019236973221757436,2,2,1.28,3.5,1,bet365_via_sofascore,latest_pre_match_assumed,0.8283253,0.09610772677824264,0.672255946846469,-0.059961626375288346
2025-09-15,2025,6344,2025-8281,Columbus CH,2025-09-15,Q2,14687249,Hard,Erik Arutiunian,Antoine Ghibaudo,0.35188714,-136,0.4112149532710279,-0.05932781327102793,0,0,2.25,1.5714285714285714,0,bet365_via_sofascore,latest_pre_match_assumed,0.46421263,0.0529976767289721,0.4430813620007285,0.03186640872970059
2025-09-15,2025,6345,2025-8281,Columbus CH,2025-09-15,R32,14693672,Hard,Sebastian Dominko,Andre Ilagan,0.22013724,-618,0.4240837696335078,-0.2039465296335078,1,1,2.2,1.62,0,bet365_via_sofascore,latest_pre_match_assumed,0.57060564,0.14652187036649222,0.4350774243409582,0.010993654707450395
2025-09-15,2025,6346,2025-8281,Columbus CH,2025-09-15,Q1,14681214,Hard,Sebastian Dominko,Edward Winter,0.1752799,-511,0.3373493975903614,-0.16206949759036143,1,1,2.75,1.4,1,bet365_via_sofascore,latest_pre_match_assumed,0.64741284,0.31006344240963857,0.2588390481750242,-0.07851034941533724
2025-09-15,2025,6347,2025-8281,Columbus CH,2025-09-15,Q2,14687911,Hard,Sebastian Dominko,Daniel Milavsky,0.24150993,-598,0.4112149532710279,-0.1697050232710279,0,0,2.25,1.5714285714285714,1,bet365_via_sofascore,latest_pre_match_assumed,0.35628018,-0.054934773271027915,0.4653957673641745,0.05418081409314657
2025-09-15,2025,6348,2025-8281,Columbus CH,2025-09-15,R32,14693670,Hard,Jack Anthrop,Antoine Ghibaudo,0.28640905,-409,0.3373493975903614,-0.05094034759036142,1,1,2.75,1.4,0,bet365_via_sofascore,latest_pre_match_assumed,0.39974678,0.0623973824096386,0.34362978149518786,0.0062803839048264365
2025-09-15,2025,6349,2025-8281,Columbus CH,2025-09-15,Q2,14687889,Hard,Preston Stearns,Kaylan Bigun,0.19590858,-1289,0.2765957446808511,-0.08068716468085108,0,0,3.4,1.3,1,bet365_via_sofascore,latest_pre_match_assumed,0.6882754,0.4116796553191489,0.15330981531199855,-0.12328592936885252
