date,player_a,player_b,surface,predicted_prob_a,betfair_true_prob_a,clv_betfair,pinnacle_true_prob_a,clv_pinnacle,max_true_prob_a,clv_max,actual_winner
2026-01-12,Reilly Opelka,Alexei Popyrin,Hard,0.5277691,0.46733668341708545,0.06043241658291454,0.46923076923076923,0.05853833076923076,0.4707379134860051,0.057031186513994914,1
2026-01-12,Reilly Opelka,Tommy Paul,Hard,0.3716936,0.37411764705882355,-0.002424047058823542,,,0.39172749391727496,-0.020033893917274948,0
2026-01-12,Rinky Hijikata,Tristan Schoolkate,Hard,0.45064777,0.5522388059701492,-0.10159103597014918,0.5681818181818182,-0.11753404818181823,0.5793450881612091,-0.1286973181612091,1
2026-01-12,Sebastian Baez,Ben Shelton,Hard,0.16041146,0.22010398613518195,-0.059692526135181945,,,0.2240143369175627,-0.0636028769175627,1
2026-01-12,Sebastian Baez,Emilio Nava,Hard,0.5433139,0.44913151364764264,0.09418238635235737,0.4441624365482234,0.09915146345177661,0.46153846153846156,0.08177543846153845,1
2026-01-12,Sebastian Baez,Jenson Brooksby,Hard,0.35951197,0.39759036144578314,-0.03807839144578312,,,0.37825059101654845,-0.01873862101654844,1
2026-01-12,Stefanos Tsitsipas,Aleksandar Vukic,Hard,0.74512875,0.7518796992481203,-0.006750949248120253,,,0.7396449704142012,0.00548377958579882,0
2026-01-12,Tallon Griekspoor,Ugo Humbert,Hard,0.47193485,0.3842482100238664,0.08768663997613363,,,0.39024390243902446,0.08169094756097556,0
2026-01-12,Thanasi Kokkinakis,Sebastian Korda,Hard,0.28947765,0.27991886409736305,0.009558785902636924,0.2800829875518672,0.009394662448132751,0.2727272727272727,0.016750377272727268,1
2026-01-12,Tommy Paul,Aleksandar Vukic,Hard,0.7863055,0.7746478873239436,0.011657612676056361,,,0.7704626334519573,0.015842866548042678,1
2026-01-12,Ugo Humbert,Alexander Shevchenko,Hard,0.71870756,0.7692307692307692,-0.05052320923076914,,,0.7692307692307693,-0.05052320923076925,1
2026-01-12,Ugo Humbert,Terence Atmane,Hard,0.7484938,0.7157464212678937,0.032747378732106314,0.7051282051282052,0.04336559487179481,0.7201646090534979,0.028329190946502103,1
2026-01-19,Adam Walton,Carlos Alcaraz,Hard,0.053112254,0.01803249419746474,0.03507975980253526,,,0.024041894786955488,0.02907035921304451,0
2026-01-19,Adrian Mannarino,Rinky Hijikata,Hard,0.6054223,0.3942307692307692,0.21119153076923075,,,0.41463414634146345,0.19078815365853652,0
2026-01-19,Alejandro Davidovich Fokina,Filip Misolic,Hard,0.794207,0.9296148738379814,-0.13540787383798136,,,0.9025270758122743,-0.10832007581227432,1
2026-01-19,Alex De Minaur,Hamad Medjedovic,Hard,0.76282644,0.8542713567839196,-0.09144491678391964,,,0.8391608391608392,-0.07633439916083917,1
2026-01-19,Alexander Bublik,Jenson Brooksby,Hard,0.70899004,0.7403846153846154,-0.03139457538461543,,,0.7514450867052023,-0.04245504670520228,1
2026-01-19,Alexander Shevchenko,Learner Tien,Hard,0.2184986,0.18305597579425112,0.03544262420574887,,,0.18730650154798759,0.0311920984520124,0
2026-01-19,Alexander Zverev,Alexandre Muller,Hard,0.89501524,0.9418282548476454,-0.04681301484764544,,,0.912106135986733,-0.017090895986732968,1
2026-01-19,Alexander Zverev,Gabriel Diallo,Hard,0.8453899,0.8542713567839196,-0.008881456783919606,,,0.8507853403141362,-0.005395440314136191,1
2026-01-19,Alexandre Muller,Alexei Popyrin,Hard,0.4135942,0.3008474576271186,0.1127467423728814,,,0.3025751072961374,0.11101909270386262,1
2026-01-19,Andrey Rublev,Jaime Faria,Hard,0.8294534,0.8762322015334063,-0.0467788015334063,,,0.8700696055684455,-0.040616205568445474,1
2026-01-19,Andrey Rublev,Matteo Arnaldi,Hard,0.6504701,0.7899159663865546,-0.13944586638655454,,,0.7826086956521741,-0.132138595652174,1
2026-01-19,Arthur Rinderknech,Fabian Marozsan,Hard,0.49422118,0.48110831234256923,0.013112867657430749,,,0.46835443037974683,0.02586674962025315,0
2026-01-19,Botic Van De Zandschulp,Brandon Nakashima,Hard,0.42443484,0.2857142857142857,0.13872055428571428,,,0.30107526881720437,0.12335957118279561,1
2026-01-19,Botic Van De Zandschulp,Juncheng Shang,Hard,0.5698703,0.4292803970223325,0.14058990297766755,,,0.425,0.14487030000000006,1
2026-01-19,Cameron Norrie,Benjamin Bonzi,Hard,0.629553,0.7518796992481203,-0.12232669924812023,,,0.7547169811320754,-0.12516398113207539,1
2026-01-19,Cameron Norrie,Emilio Nava,Hard,0.75505453,0.6621923937360178,0.09286213626398221,,,0.6682027649769585,0.08685176502304148,1
2026-01-19,Carlos Taberner,Lorenzo Sonego,Hard,0.3128239,0.09909909909909911,0.21372480090090087,,,0.11458333333333334,0.19824056666666665,0
2026-01-19,Casper Ruud,Jaume Munar,Hard,0.70492995,0.6929637526652452,0.011966197334754791,,,0.6858407079646017,0.0190892420353983,1
2026-01-19,Casper Ruud,Mattia Bellucci,Hard,0.82111734,0.8208955223880597,0.00022181761194028926,,,0.8126934984520123,0.008423841547987698,1
2026-01-19,Corentin Moutet,Tristan Schoolkate,Hard,0.72017974,0.7157464212678937,0.004433318732106284,,,0.7201646090534979,1.513094650207325e-05,1
2026-01-19,Cristian Garin,Luciano Darderi,Hard,0.46682873,0.38242280285035635,0.08440592714964368,,,0.3469387755102041,0.11988995448979595,0
2026-01-19,Damir Dzumhur,Francisco Cerundolo,Hard,0.21355034,0.19303797468354433,0.020512365316455672,,,0.20435510887772193,0.009195231122278075,0
2026-01-19,Damir Dzumhur,Liam Draxl,Hard,0.39278474,0.5449999999999999,-0.1522152599999999,,,0.5384615384615385,-0.14567679846153853,1
2026-01-19,Dane Sweeny,Ben Shelton,Hard,0.12192772,0.08256880733944955,0.03935891266055046,,,0.09828674481514879,0.023640975184851212,0
2026-01-19,Daniil Medvedev,Jesper De Jong,Hard,0.7947601,0.9433962264150944,-0.14863612641509438,,,0.9246088193456614,-0.12984871934566145,1
2026-01-19,Daniil Medvedev,Quentin Halys,Hard,0.86986035,0.8724832214765101,-0.0026228714765101913,,,0.8700696055684455,-0.00020925556844553217,1
2026-01-19,Elias Ymer,Alexander Shevchenko,Hard,0.43142372,0.3501144164759725,0.08130930352402749,,,0.3409090909090909,0.09051462909090913,0
2026-01-19,Eliot Spizzirri,Joao Fonseca,Hard,0.32997274,0.3942307692307692,-0.06425802923076923,,,0.37081339712918665,-0.040840657129186664,1
2026-01-19,Emilio Nava,Kyrian Jacquet,Hard,0.53647643,0.6157517899761337,-0.07927535997613366,,,0.594059405940594,-0.05758297594059403,1
2026-01-19,Flavio Cobolli,Arthur Fery,Hard,0.7947426,0.7083333333333334,0.0864092666666666,,,0.6911447084233262,0.10359789157667376,0
2026-01-19,Frances Tiafoe,Francisco Comesana,Hard,0.63999236,0.6847826086956522,-0.04479024869565218,,,0.6756756756756758,-0.03568331567567573,1
2026-01-19,Francesco Maestrelli,Terence Atmane,Hard,0.48500165,0.37411764705882355,0.11088400294117645,,,0.36778846153846156,0.11721318846153844,1
2026-01-19,Gael Monfils,Dane Sweeny,Hard,0.7813246,0.6208530805687204,0.16047151943127969,,,0.6142506142506142,0.1670739857493858,0
2026-01-19,Grigor Dimitrov,Tomas Machac,Hard,0.5448011,0.4378109452736319,0.10699015472636814,,,0.4402035623409669,0.10459753765903312,0
2026-01-19,Hubert Hurkacz,Ethan Quinn,Hard,0.7240461,0.7650273224043717,-0.04098122240437163,,,0.7604562737642586,-0.03641017376425859,0
2026-01-19,Hubert Hurkacz,Zizou Bergs,Hard,0.6254678,0.703781512605042,-0.07831371260504194,,,0.6989247311827957,-0.07345693118279573,1
2026-01-19,Jaime Faria,Alexander Blockx,Hard,0.41819575,0.38242280285035635,0.03577294714964363,,,0.37939110070257615,0.03880464929742383,1
2026-01-19,Jakub Mensik,Rafael Jodar,Hard,0.78122133,0.6128266033254157,0.16839472667458433,,,0.6395348837209303,0.1416864462790698,1
2026-01-19,James Duckworth,Dino Prizmic,Hard,0.51508784,0.4599999999999999,0.055087840000000055,,,0.4510309278350516,0.06405691216494835,1
2026-01-19,James Duckworth,Jannik Sinner,Hard,0.055475608,0.011097681573453467,0.04437792642654653,,,0.01941934243414728,0.03605626556585272,0
2026-01-19,Jason Kubler,Frances Tiafoe,Hard,0.23277299,0.25818882466281307,-0.025415834662813053,,,0.24528301886792456,-0.012510028867924544,0
2026-01-19,Jaume Munar,Dalibor Svrcina,Hard,0.74577445,0.7885906040268457,-0.04281615402684569,,,0.7759856630824372,-0.030211213082437238,1
2026-01-19,Jiri Lehecka,Arthur Gea,Hard,0.86662585,0.7312252964426877,0.1354005535573123,,,0.7157894736842104,0.1508363763157896,0
2026-01-19,Jordan Thompson,Nuno Borges,Hard,0.54276866,0.3501144164759725,0.1926542435240275,,,0.39761904761904765,0.14514961238095236,0
2026-01-19,Kamil Majchrzak,Fabian Marozsan,Hard,0.4541239,0.40435835351089583,0.049765546489104195,,,0.40942928039702237,0.04469461960297766,0
2026-01-19,Kamil Majchrzak,Jacob Fearnley,Hard,0.65510494,0.6636771300448431,-0.008572190044843109,,,0.6575342465753424,-0.0024293065753424603,1
2026-01-19,Karen Khachanov,Alex Michelsen,Hard,0.6837965,0.6109785202863962,0.07281797971360382,,,0.601965601965602,0.08183089803439803,1
2026-01-19,Karen Khachanov,Nishesh Basavareddy,Hard,0.82267344,0.7432432432432433,0.07943019675675667,,,0.7392996108949417,0.0833738291050583,1
2026-01-19,Lorenzo Sonego,Lorenzo Musetti,Hard,0.21734343,0.27710843373493976,-0.05976500373493976,,,0.30107526881720437,-0.08373183881720436,0
2026-01-19,Mackenzie Mcdonald,Alex De Minaur,Hard,0.16944754,0.04718693284936479,0.12226060715063522,,,0.087893864013267,0.081553675986733,0
2026-01-19,Marcos Giron,Learner Tien,Hard,0.2776531,0.37236533957845436,-0.09471223957845437,,,0.37081339712918665,-0.09316029712918666,0
2026-01-19,Mariano Navone,Hamad Medjedovic,Hard,0.32516262,0.3070362473347548,0.018126372665245194,,,0.3043478260869565,0.020814793913043528,0
2026-01-19,Marin Cilic,Daniel Altmaier,Hard,0.5404669,0.6223277909738718,-0.08186089097387184,,,0.6291866028708134,-0.08871970287081343,1
2026-01-19,Marin Cilic,Denis Shapovalov,Hard,0.3985002,0.41463414634146345,-0.016133946341463423,,,0.425,-0.026499799999999962,1
2026-01-19,Martin Damm,Valentin Vacherot,Hard,0.2938396,0.3348314606741573,-0.04099186067415733,,,0.3498817966903074,-0.05604219669030741,0
2026-01-19,Marton Fucsovics,Alexander Bublik,Hard,0.22542687,0.17510853835021706,0.050318331649782944,,,0.1935483870967742,0.03187848290322581,0
2026-01-19,Marton Fucsovics,Camilo Ugo Carabelli,Hard,0.59948957,0.7980456026058633,-0.1985560326058633,,,0.7853403141361256,-0.18585074413612557,1
2026-01-19,Novak Djokovic,Francesco Maestrelli,Hard,0.88563174,0.9688162276718135,-0.08318448767181352,,,0.966022651565623,-0.08039091156562295,1
2026-01-19,Novak Djokovic,Pedro Martinez,Hard,0.91777486,0.933997509339975,-0.01622264933997508,,,0.9423503325942351,-0.024575472594235093,1
2026-01-19,Pablo Carreno Busta,Jakub Mensik,Hard,0.31505066,0.1987179487179487,0.11633271128205128,,,0.22262118491921004,0.09242947508078994,0
2026-01-19,Patrick Kypson,Francisco Comesana,Hard,0.42846185,0.40435835351089583,0.024103496489104148,,,0.405,0.02346184999999995,0
2026-01-19,Quentin Halys,Alejandro Tabilo,Hard,0.31989664,0.525,-0.20510336,,,0.5542168674698794,-0.2343202274698794,1
2026-01-19,Rei Sakamoto,Rafael Jodar,Hard,0.445282,0.3103448275862069,0.1349371724137931,,,0.2946058091286307,0.1506761908713693,0
2026-01-19,Reilly Opelka,Alejandro Davidovich Fokina,Hard,0.3437581,0.3055555555555555,0.038202544444444486,,,0.32432432432432434,0.01943377567567567,0
2026-01-19,Reilly Opelka,Nicolai Budkov Kjaer,Hard,0.7427592,0.6057692307692307,0.13698996923076923,,,0.6190476190476191,0.12371158095238088,1
2026-01-19,Roberto Bautista Agut,Juncheng Shang,Hard,0.5686425,0.2543021032504781,0.31434039674952197,,,0.2578125,0.31083000000000005,0
2026-01-19,Sebastian Baez,Luciano Darderi,Hard,0.5535608,0.5922330097087379,-0.03867220970873797,,,0.6097560975609757,-0.05619529756097574,0
2026-01-19,Sebastian Korda,Michael Zheng,Hard,0.9089508,0.7418111753371868,0.16713962466281318,,,0.7407407407407408,0.16821005925925914,0
2026-01-19,Stan Wawrinka,Arthur Gea,Hard,0.4829146,0.3890214797136038,0.09389312028639624,,,0.3872549019607843,0.0956596980392157,1
2026-01-19,Stan Wawrinka,Laslo Djere,Hard,0.42776883,0.5363408521303258,-0.1085720221303258,,,0.5256410256410255,-0.09787219564102556,1
2026-01-19,Stefanos Tsitsipas,Shintaro Mochizuki,Hard,0.86658007,0.8695652173913044,-0.002985147391304399,,,0.8588957055214724,0.0076843644785276055,1
2026-01-19,Stefanos Tsitsipas,Tomas Machac,Hard,0.47569937,0.39568345323741005,0.08001591676258996,,,0.40963855421686746,0.06606081578313255,0
2026-01-19,Tallon Griekspoor,Ethan Quinn,Hard,0.67911863,0.5486284289276808,0.13049020107231912,,,0.5465994962216625,0.13251913377833746,0
2026-01-19,Taylor Fritz,Valentin Royer,Hard,0.79544365,0.8622754491017964,-0.06683179910179649,,,0.85995085995086,-0.06450720995086001,1
2026-01-19,Taylor Fritz,Vit Kopriva,Hard,0.88824433,0.9009009009009009,-0.012656570900900888,,,0.886339937434828,0.0019043925651720528,1
2026-01-19,Tommy Paul,Aleksandar Kovacevic,Hard,0.80845624,0.8208955223880597,-0.012439282388059691,,,0.8273381294964028,-0.018881889496402793,1
2026-01-19,Ugo Humbert,Ben Shelton,Hard,0.32726756,0.40096618357487923,-0.07369862357487922,,,0.39999999999999997,-0.07273243999999995,0
2026-01-19,Valentin Vacherot,Rinky Hijikata,Hard,0.7329853,0.6467889908256881,0.08619630917431187,,,0.6306954436450839,0.10228985635491605,1
2026-01-19,Yannick Hanfmann,Carlos Alcaraz,Hard,0.06865003,0.01803249419746474,0.050617535802535266,,,0.03397734843437709,0.03467268156562291,0
2026-01-19,Yannick Hanfmann,Zachary Svajda,Hard,0.6986205,0.39234449760765555,0.3062760023923444,,,0.40594059405940597,0.292679905940594,1
2026-01-19,Yibing Wu,Eliot Spizzirri,Hard,0.47143665,0.4236453201970444,0.04779132980295564,,,0.43478260869565216,0.03665404130434785,0
2026-01-19,Yibing Wu,Luca Nardi,Hard,0.64231294,0.7706093189964158,-0.12829637899641577,,,0.7758620689655172,-0.13354912896551718,1
2026-02-02,Adrian Mannarino,Pedro Martinez,Hard,0.62186986,0.5956416464891041,0.02622821351089588,,,0.581453634085213,0.040416225914786996,1
2026-02-02,Adrian Mannarino,Ugo Humbert,Hard,0.3093505,0.18711656441717794,0.12223393558282203,,,0.17787742899850525,0.13147307100149472,1
2026-02-02,Aleksandar Kovacevic,Moise Kouame,Hard,0.83818185,0.6896551724137931,0.14852667758620686,,,0.6772009029345373,0.16098094706546273,1
2026-02-02,Aleksandar Kovacevic,Titouan Droguet,Hard,0.52042556,0.4861460957178841,0.03427946428211587,,,0.4757033248081842,0.04472223519181573,0
2026-02-02,Andrea Vavassori,Ugo Blanchet,Hard,0.48677686,0.5922330097087379,-0.10545614970873796,,,0.595,-0.10822314,0
2026-02-02,Botic Van De Zandschulp,Ugo Humbert,Hard,0.3232405,0.25818882466281307,0.06505167533718692,,,0.23423423423423423,0.08900626576576576,0
2026-02-02,Flavio Cobolli,Luca Nardi,Hard,0.7159129,0.5508684863523574,0.16504441364764255,,,0.5541237113402062,0.16178918865979375,0
2026-02-02,Jan Choinski,Titouan Droguet,Hard,0.55891967,0.2632612966601179,0.2956583733398821,,,0.2603550295857988,0.29856464041420117,0
2026-02-02,Martin Damm,Hubert Hurkacz,Hard,0.33656844,0.2163543441226576,0.12021409587734241,,,0.22540250447227192,0.1111659355277281,1
2026-02-02,Martin Damm,Roberto Bautista Agut,Hard,0.50993997,0.5819070904645476,-0.07196712046454756,,,0.569620253164557,-0.05968028316455698,1
2026-02-02,Nikoloz Basilashvili,Luca Nardi,Hard,0.45273337,0.4215686274509804,0.03116474254901963,,,0.4177215189873418,0.035011851012658246,0
2026-02-02,Pablo Carreno Busta,Miomir Kecmanovic,Hard,0.5515126,0.43920595533498763,0.11230664466501239,,,0.45226130653266333,0.09925129346733669,1
2026-02-02,Pablo Carreno Busta,Tallon Griekspoor,Hard,0.43368718,0.4180929095354523,0.0155942704645477,,,0.420654911838791,0.013032268161209004,0
2026-02-02,Stan Wawrinka,Felix Auger Aliassime,Hard,0.15214099,0.2647058823529412,-0.11256489235294118,,,0.27536231884057966,-0.12322132884057965,0
2026-02-02,Stan Wawrinka,Hamad Medjedovic,Hard,0.37957805,0.3454545454545454,0.0341235045454546,,,0.3619489559164733,0.017629094083526697,1
2026-02-02,Ugo Blanchet,Arthur Fils,Hard,0.230567,0.1987179487179487,0.03184905128205129,,,0.23007246376811594,0.0004945362318840574,0
2026-02-02,Valentin Royer,Arthur Fils,Hard,0.3259237,0.4455445544554455,-0.11962085445544551,,,0.4346733668341708,-0.10874966683417081,0
2026-02-09,Adrian Mannarino,Adam Walton,Hard,0.5609431,0.5798525798525799,-0.018909479852579847,,,0.5625,-0.0015568999999999722,1
2026-02-09,Alejandro Davidovich Fokina,Alex Michelsen,Hard,0.63382924,0.5349999999999999,0.09882924000000004,,,0.5384615384615385,0.09536770153846141,1
2026-02-09,Alejandro Davidovich Fokina,Zachary Svajda,Hard,0.8296677,0.6606334841628959,0.1690342158371041,,,0.7056451612903226,0.12402253870967739,1
2026-02-09,Alejandro Tabilo,Facundo Diaz Acosta,Clay,0.60025287,0.5188916876574307,0.0813611823425694,,,0.5372750642673522,0.06297780573264788,1
2026-02-09,Alejandro Tabilo,Joao Fonseca,Clay,0.40971136,0.389423076923077,0.02028828307692304,,,0.4029850746268657,0.0067262853731343,1
2026-02-09,Alex De Minaur,Arthur Fils,Hard,0.6767857,0.7885906040268457,-0.11180490402684562,,,0.7759856630824372,-0.09919996308243717,1
2026-02-09,Alexander Bublik,Hubert Hurkacz,Hard,0.5703656,0.5459057071960297,0.024459892803970318,,,0.5555555555555556,0.014810044444444448,1
2026-02-09,Arthur Rinderknech,Stefanos Tsitsipas,Hard,0.5011777,0.3644859813084112,0.13669171869158875,,,0.3857493857493858,0.11542831425061417,0
2026-02-09,Botic Van De Zandschulp,Luka Pavlovic,Hard,0.87475896,0.8087091757387247,0.06604978426127528,,,0.8112324492979719,0.06352651070202808,1
2026-02-09,Botic Van De Zandschulp,Stefanos Tsitsipas,Hard,0.3915489,0.3137254901960784,0.07782340980392155,,,0.3333333333333333,0.05821556666666666,1
2026-02-09,Brandon Nakashima,Mattia Bellucci,Hard,0.67778903,0.6896551724137931,-0.011866142413793135,,,0.6756756756756758,0.002113354324324246,1
2026-02-09,Camilo Ugo Carabelli,Francisco Comesana,Clay,0.4267976,0.5486284289276808,-0.12183082892768082,,,0.5419847328244275,-0.1151871328244275,1
2026-02-09,Camilo Ugo Carabelli,Mariano Navone,Clay,0.4552107,0.42997542997543,0.025235270024570045,,,0.420654911838791,0.03455578816120902,1
2026-02-09,Damir Dzumhur,Hugo Dellien,Clay,0.57140017,0.4824120603015076,0.08898810969849241,,,0.4716494845360826,0.09975068546391741,0
2026-02-09,Daniil Medvedev,Ugo Humbert,Hard,0.6243362,0.6747787610619469,-0.05044256106194689,,,0.6651270207852193,-0.04079082078521934,0
2026-02-09,Denis Shapovalov,Aleksandar Kovacevic,Hard,0.6520708,0.7243460764587526,-0.07227527645875265,,,0.7231404958677686,-0.07106969586776868,1
2026-02-09,Denis Shapovalov,Rafael Jodar,Hard,0.7112307,0.5486284289276808,0.16260227107231917,,,0.5432098765432098,0.16802082345679015,1
2026-02-09,Eliot Spizzirri,Jack Pinnington Jones,Hard,0.6664027,0.6451612903225806,0.021241409677419387,,,0.6425233644859814,0.023879335514018663,0
2026-02-09,Emilio Nava,Mariano Navone,Clay,0.525034,0.3424036281179138,0.1826303718820862,,,0.3498817966903074,0.1751522033096926,0
2026-02-09,Ethan Quinn,Trevor Svajda,Hard,0.59186995,0.7636363636363636,-0.17176641363636358,,,0.774597495527728,-0.18272754552772807,1
2026-02-09,Federico Coria,Matteo Berrettini,Clay,0.12915343,0.12653975363941772,0.0026136763605822955,,,0.13194444444444445,-0.002791014444444434,0
2026-02-09,Felix Auger Aliassime,Alexei Popyrin,Hard,0.83259165,0.8025682182985554,0.030023431701444614,,,0.7829181494661922,0.04967350053380781,1
2026-02-09,Felix Auger Aliassime,Hamad Medjedovic,Hard,0.82415104,0.7785467128027681,0.04560432719723184,,,0.7732142857142856,0.050936754285714314,1
2026-02-09,Flavio Cobolli,Jack Pinnington Jones,Hard,0.73212975,0.6258823529411764,0.10624739705882358,,,0.6395348837209303,0.09259486627906977,0
2026-02-09,Frances Tiafoe,Sebastian Korda,Hard,0.48249102,0.45864661654135336,0.023844403458646635,,,0.44999999999999996,0.03249102000000004,0
2026-02-09,Frances Tiafoe,Terence Atmane,Hard,0.6707972,0.7692307692307692,-0.09843356923076918,,,0.7575757575757576,-0.08677855757575759,1
2026-02-09,Francesco Passaro,Ignacio Buse,Clay,0.45378256,0.6157517899761337,-0.16196922997613367,,,0.6030150753768844,-0.14923251537688437,0
2026-02-09,Gabriel Diallo,Ben Shelton,Hard,0.20320968,0.17391304347826086,0.02929663652173914,,,0.1935483870967742,0.009661292903225815,0
2026-02-09,Grigor Dimitrov,Alex Michelsen,Hard,0.6683731,0.4936708860759494,0.17470221392405066,,,0.48849104859335046,0.1798820514066496,0
2026-02-09,Hugo Dellien,Francisco Cerundolo,Clay,0.22776157,0.154557463672391,0.07320410632760899,,,0.16317991631799159,0.06458165368200841,0
2026-02-09,James Duckworth,Eliot Spizzirri,Hard,0.42304277,0.25287356321839083,0.17016920678160918,,,0.23835125448028674,0.18469151551971327,0
2026-02-09,Jaume Munar,Nicolai Budkov Kjaer,Hard,0.7254921,0.6514806378132119,0.07401146218678811,,,0.6575342465753424,0.06795785342465754,1
2026-02-09,Karen Khachanov,Jaume Munar,Hard,0.5806302,0.5888077858880778,-0.00817758588807782,,,0.575,0.00563020000000003,0
2026-02-09,Karen Khachanov,Jesper De Jong,Hard,0.68729603,0.8344923504867873,-0.14719632048678732,,,0.8296943231441047,-0.1423982931441048,1
2026-02-09,Marcos Giron,Taylor Fritz,Hard,0.19636972,0.2813765182186235,-0.08500679821862347,,,0.3043478260869565,-0.10797810608695649,0
2026-02-09,Marin Cilic,Ethan Quinn,Hard,0.6205461,0.6208530805687204,-0.00030698056872036084,,,0.6172839506172839,0.003262149382716073,1
2026-02-09,Marin Cilic,Learner Tien,Hard,0.3678846,0.3008474576271186,0.06703714237288139,,,0.3025751072961374,0.0653094927038626,1
2026-02-09,Marton Fucsovics,Guy Den Ouden,Hard,0.71506387,0.7578558225508318,-0.04279195255083179,,,0.7663551401869159,-0.051291270186915816,0
2026-02-09,Matteo Berrettini,Vit Kopriva,Clay,0.7970543,0.6798245614035088,0.11722973859649122,,,0.682819383259912,0.11423491674008801,0
2026-02-09,Miomir Kecmanovic,Sho Shimabukuro,Hard,0.59729594,0.6038647342995169,-0.006568794299516956,,,0.6024096385542168,-0.005113698554216839,1
2026-02-09,Patrick Kypson,Aleksandar Kovacevic,Hard,0.50006276,0.42784810126582273,0.07221465873417732,,,0.28192371475953565,0.2181390452404644,0
2026-02-09,Pedro Martinez,Lautaro Midon,Clay,0.7870985,0.55,0.2370985,,,0.5384615384615385,0.2486369615384615,1
2026-02-09,Quentin Halys,Mees Rottgering,Hard,0.74271744,0.7746478873239436,-0.03193044732394368,,,0.7787610619469026,-0.03604362194690269,1
2026-02-09,Quentin Halys,Tallon Griekspoor,Hard,0.36035505,0.3773584905660377,-0.017003440566037697,,,0.38095238095238093,-0.02059733095238092,0
2026-02-09,Roberto Bautista Agut,Cameron Norrie,Hard,0.34025165,0.24670433145009418,0.09354731854990583,,,0.24953095684803003,0.09072069315196998,0
2026-02-09,Sebastian Baez,Ignacio Buse,Clay,0.69304746,0.7157464212678937,-0.022698961267893725,,,0.6956521739130435,-0.0026047139130435104,1
2026-02-09,Sebastian Korda,Michael Zheng,Hard,0.7266107,0.703781512605042,0.022829187394958095,,,0.7021276595744681,0.024483040425531954,1
2026-02-09,Stan Wawrinka,Alex De Minaur,Hard,0.19610316,0.11290322580645162,0.08319993419354837,,,0.13793103448275862,0.05817212551724138,0
2026-02-09,Stan Wawrinka,Thijs Boogaard,Hard,0.84087664,0.8095238095238094,0.03135283047619053,,,0.8620689655172414,-0.021192325517241484,1
2026-02-09,Taylor Fritz,Brandon Nakashima,Hard,0.7090849,0.5902439024390244,0.11884099756097566,,,0.6024096385542168,0.10667526144578321,1
2026-02-09,Tommy Paul,Jenson Brooksby,Hard,0.63591146,0.7228915662650603,-0.08698010626506036,,,0.7172557172557172,-0.08134425725571726,1
2026-02-09,Ugo Humbert,Guy Den Ouden,Hard,0.9061264,0.8788853161843515,0.027241083815648492,,,0.8771929824561403,0.028933417543859696,1
2026-02-09,Vit Kopriva,Alex Barrena,Clay,0.7173702,0.6545454545454545,0.06282474545454542,,,0.641025641025641,0.07634455897435899,1
2026-02-09,Zizou Bergs,Hamad Medjedovic,Hard,0.5191764,0.5125628140703519,0.006613585929648114,,,0.5207253886010362,-0.0015489886010362497,0
2026-02-16,Adam Walton,Gabriel Diallo,Hard,0.33243698,0.2916666666666667,0.04077031333333331,,,0.3043478260869565,0.028089153913043508,1
2026-02-16,Alejandro Tabilo,Emilio Nava,Clay,0.58109665,0.6405529953917051,-0.05945634539170508,,,0.6871035940803383,-0.10600694408033828,1
2026-02-16,Alejandro Tabilo,Francesco Passaro,Clay,0.61202717,0.6783369803063457,-0.06630981030634575,,,0.6736842105263158,-0.06165704052631582,1
2026-02-16,Aleksandar Kovacevic,Zachary Svajda,Hard,0.57720864,0.36768149882903983,0.20952714117096022,,,0.36342592592592593,0.21378271407407412,0
2026-02-16,Alexei Popyrin,Jannik Sinner,Hard,0.083843835,0.031183772328186497,0.05266006267181351,,,0.05142286570144783,0.03242096929855218,0
2026-02-16,Andrey Rublev,Fabian Marozsan,Hard,0.58353305,0.5990338164251208,-0.015500766425120771,,,0.6,-0.01646694999999998,1
2026-02-16,Andrey Rublev,Jesper De Jong,Hard,0.70834816,0.8401084010840109,-0.13176024108401085,,,0.8578431372549019,-0.1494949772549019,1
2026-02-16,Andrey Rublev,Stefanos Tsitsipas,Hard,0.55509734,0.583941605839416,-0.028844265839416017,,,0.57356608478803,-0.018468744788029956,1
2026-02-16,Arthur Rinderknech,Carlos Alcaraz,Hard,0.08341753,0.04153354632587859,0.04188398367412141,,,0.05142286570144783,0.031994664298552175,0
2026-02-16,Brandon Nakashima,Coleman Wong,Hard,0.75829184,0.7157464212678937,0.04254541873210638,,,0.7034632034632035,0.05482863653679659,0
2026-02-16,Carlos Alcaraz,Valentin Royer,Hard,0.91902566,0.956738768718802,-0.03771310871880207,,,0.9428729894620077,-0.023847329462007738,1
2026-02-16,Damir Dzumhur,Jaime Faria,Clay,0.5086678,0.39759036144578314,0.11107743855421687,,,0.3950617283950617,0.1136060716049383,0
2026-02-16,Damir Dzumhur,Pedro Martinez,Clay,0.49456128,0.4236453201970444,0.07091595980295562,,,0.40942928039702237,0.08513199960297763,1
2026-02-16,Daniil Medvedev,Juncheng Shang,Hard,0.7841972,0.7885906040268457,-0.0043934040268456265,,,0.7575757575757576,0.02662144242424247,1
