date,tour,player_a,player_b,surface,edge,edge_tier,stake_eur,odds,result,pnl_eur,bankroll_after
2025-01-06,Challenger,Jakub Paul,Keisuke Saitoh,Hard,0.0354,Small,2.0,1.25,1,0.5,200.19
2025-01-06,Challenger,Ricardas Berankis,Evgeny Karlovskiy,Hard,0.0336,Small,2.0,1.4,1,0.8,200.19
2025-01-06,Challenger,Ricardas Berankis,Tiago Pereira,Hard,0.0556,Medium,2.0,1.44,1,0.89,200.19
2025-01-06,Challenger,Christoph Negritu,Tiago Pereira,Hard,0.062,Medium,2.0,1.3,0,-2.0,200.19
2025-01-13,Challenger,Enrico Dalla Valle,Credit Chaiyarin,Hard,0.0489,Small,2.0,1.08,1,0.17,200.36
2025-01-20,Challenger,Facundo Mena,Joaquin  Aguilar Cardozo ,Clay,0.05,Medium,2.0,1.22,1,0.44,196.92
2025-01-20,Challenger,Juan Bautista Torres,Federico Aguilar Cardozo,Clay,0.0321,Small,2.0,1.06,1,0.12,196.92
2025-01-20,Challenger,Mackenzie Mcdonald,Sascha Gueymard Wayenburg,Hard,0.0547,Medium,2.0,1.29,0,-2.0,196.92
2025-01-20,Challenger,Laslo Djere,Sascha Gueymard Wayenburg,Hard,0.0337,Small,2.0,1.33,0,-2.0,196.92
2025-01-27,Challenger,Federico Coria,Facundo Mena,Clay,0.0501,Medium,1.96,1.44,0,-1.96,189.12
2025-01-27,Challenger,Daniel Elahi Galan,Valerio Aboian,Clay,0.0565,Medium,1.96,1.25,1,0.49,189.12
2025-01-27,Challenger,Luciano Emanuel Ambrogi,Enzo Camargo Lima,Clay,0.061,Medium,1.96,1.02,1,0.04,189.12
2025-01-27,Challenger,Illya Marchenko,Joshua Charlton,Hard,0.062,Medium,1.96,1.3,1,0.59,189.12
2025-01-27,Challenger,Adam Walton,Andre Ilagan,Hard,0.0354,Small,1.96,1.25,1,0.49,189.12
2025-01-27,Challenger,Rinky Hijikata,James Mccabe,Hard,0.0307,Small,1.96,1.44,0,-1.96,189.12
2025-01-27,Challenger,Radu Albot,Kaylan Bigun,Hard,0.05,Medium,1.96,1.22,0,-1.96,189.12
2025-01-27,Challenger,Strong Kirchheimer,Nathan Ponwith,Hard,0.0336,Small,1.96,1.4,0,-1.96,189.12
2025-01-27,Challenger,Maxwell Mckennon,Pranav Kumar,Hard,0.0354,Small,1.96,1.25,0,-1.96,189.12
2025-01-27,Challenger,James Trotter,Filip Pieczonka,Hard,0.0641,Medium,1.96,1.2,1,0.39,189.12
2025-02-03,Challenger,Sebastian Baez,Emilio Nava,Clay,0.0758,Medium,1.57,1.33,1,0.52,186.7
2025-02-03,Challenger,Sebastian Baez,Francesco Passaro,Clay,0.0307,Small,1.57,1.44,1,0.69,186.7
2025-02-03,Challenger,Juan Manuel Cerundolo,Juan Carlos Prado Angelo,Clay,0.0371,Small,1.57,1.36,1,0.57,186.7
2025-02-03,Challenger,Adam Walton,Govind Nanda,Hard,0.0547,Medium,1.57,1.29,1,0.46,186.7
2025-02-03,Challenger,Kimmer Coppejans,Siddharth Vishwakarma,Hard,0.0332,Small,1.57,1.2,1,0.31,186.7
2025-02-03,Challenger,Luca Castelnuovo,Manish Sureshkumar,Hard,0.0512,Medium,1.57,1.44,0,-1.57,186.7
2025-02-03,Challenger,Zsombor Piros,Oleksandr Ovcharenko,Hard,0.0371,Small,1.57,1.36,0,-1.57,186.7
2025-02-03,Challenger,Lucas Pouille,Valentin Royer,Hard,0.0426,Small,1.57,1.44,1,0.69,186.7
2025-02-03,Challenger,Daniel Masur,Lucas Marionneau,Hard,0.0531,Medium,1.57,1.17,0,-1.57,186.7
2025-02-03,Challenger,Benjamin Bonzi,Arthur Bouquier,Hard,0.0368,Small,1.57,1.17,0,-1.57,186.7
2025-02-03,Challenger,Gastao Elias,Dhruva Mulye,Hard,0.0371,Small,1.57,1.0,1,0.0,186.7
2025-02-03,Challenger,Giovanni Fonio,Arthur Reymond,Hard,0.038,Small,1.57,1.4,1,0.63,186.7
2025-02-10,Challenger,Christoph Negritu,Pablo Masjuan Ginel,Hard,0.0531,Medium,1.86,1.17,1,0.31,186.59
2025-02-10,Challenger,Dominik Koepfer,Filip Misolic,Hard,0.0758,Medium,1.86,1.33,0,-1.86,186.59
2025-02-10,Challenger,Rei Sakamoto,Alejo Sanchez Quilez,Hard,0.0763,Medium,1.86,1.33,1,0.62,186.59
2025-02-10,Challenger,Tristan Schoolkate,Andre Ilagan,Hard,0.0501,Medium,1.86,1.44,1,0.82,186.59
2025-02-17,Challenger,Calvin Hemery,Maximus Jones,Clay,0.0402,Small,1.86,1.22,1,0.41,188.5
2025-02-17,Challenger,Geoffrey Blancaneaux,Paulo Andre Saraiva Dos Santos,Clay,0.0354,Small,1.86,1.25,1,0.47,188.5
2025-02-17,Challenger,Geoffrey Blancaneaux,Dinko Dinev,Clay,0.0734,Medium,1.86,1.13,1,0.24,188.5
2025-02-17,Challenger,Eliakim Coulibaly,Dinko Dinev,Clay,0.0501,Medium,1.86,1.17,0,-1.86,188.5
2025-02-17,Challenger,Kimmer Coppejans,Ramkumar Ramanathan,Hard,0.0763,Medium,1.86,1.33,1,0.62,188.5
2025-02-17,Challenger,Constant Lestienne,Henry Searle,Hard,0.0501,Medium,1.86,1.44,1,0.82,188.5
2025-02-17,Challenger,Richard Gasquet,Charles Broom,Hard,0.0547,Medium,1.86,1.29,1,0.54,188.5
2025-02-17,Challenger,Pedro Cachin,Nikolay Vylegzhanin,Hard,0.0558,Medium,1.86,1.36,1,0.68,188.5
2025-02-24,Challenger,Mackenzie Mcdonald,Trevor Svajda,Hard,0.0641,Medium,1.88,1.2,1,0.38,191.01
2025-02-24,Challenger,Eliot Spizzirri,Andres Martin,Hard,0.0337,Small,1.88,1.33,1,0.62,191.01
2025-02-24,Challenger,Matteo Gigante,Rohan  Murali,Hard,0.0608,Medium,1.88,1.11,1,0.21,191.01
2025-02-24,Challenger,Billy Harris,Marek Gengel,Hard,0.0371,Small,1.88,1.36,1,0.68,191.01
2025-02-24,Challenger,Philip Henning,Luca Preda,Hard,0.0763,Medium,1.88,1.33,1,0.63,191.01
2025-03-03,Challenger,Valentin Royer,Gabriele Pennaforti,Clay,0.055,Medium,1.91,1.18,1,0.34,194.24
2025-03-03,Challenger,Matteo Martineau,Dan Added,Hard,0.0337,Small,1.91,1.33,1,0.63,194.24
2025-03-03,Challenger,Maxime Cressy,Naoya Honda,Hard,0.0354,Small,1.91,1.25,1,0.48,194.24
2025-03-03,Challenger,Lilian Marmousez,Antoine Vincent,Hard,0.0354,Small,1.91,1.25,1,0.48,194.24
2025-03-03,Challenger,Tomas Farjat,Sean Hess,Clay,0.062,Medium,1.91,1.3,1,0.57,194.24
2025-03-03,Challenger,Valerio Aboian,Carlos Maria Zarate,Clay,0.0399,Small,1.91,1.07,1,0.14,194.24
2025-03-03,Challenger,Keegan Smith,Erik Grevelius,Hard,0.0641,Medium,1.91,1.2,1,0.38,194.24
2025-03-03,Challenger,Marcello Serafini,Evangelos Kypriotis,Hard,0.0711,Medium,1.91,1.11,1,0.21,194.24
2025-03-10,Challenger,Paul Jubb,Adrien Gobat,Hard,0.0547,Medium,1.76,1.29,0,-1.76,192.7
2025-03-10,Challenger,Lukas Pokorny,Pierre Antoine Faut,Hard,0.0531,Medium,1.76,1.17,1,0.29,192.7
2025-03-10,Challenger,Norbert Gombos,Szymon Kielan,Hard,0.0531,Medium,1.76,1.17,1,0.29,192.7
2025-03-10,Challenger,Aslan Karatsev,Marko Topo,Hard,0.079,Medium,1.76,1.44,1,0.77,192.7
2025-03-10,Challenger,Aslan Karatsev,Federico Cina,Hard,0.0625,Medium,1.76,1.4,0,-1.76,192.7
2025-03-10,Challenger,Keegan Smith,Stefan Latinovic,Hard,0.0342,Small,1.76,1.33,1,0.59,192.7
2025-03-10,Challenger,Oleksii Krutykh,Anthony Genov,Hard,0.0531,Medium,1.76,1.17,1,0.29,192.7
2025-03-10,Challenger,Thiago Monteiro,Ignacio Buse,Clay,0.0545,Medium,1.76,1.44,1,0.77,192.7
2025-03-10,Challenger,Daniel Elahi Galan,Matheus Pucinelli De Almeida,Clay,0.0371,Small,1.76,1.36,1,0.63,192.7
2025-03-10,Challenger,Tomas Barrios Vera,Joao Lucas Reis Da Silva,Clay,0.0547,Medium,1.76,1.29,0,-1.76,192.7
2025-03-10,Challenger,Joao Lucas Reis Da Silva,Milledge Cossu,Clay,0.0564,Medium,1.76,1.05,1,0.09,192.7
2025-03-11,Challenger,Taro Daniel,Mathis Bondaz,Hard,0.0651,Medium,1.92,1.02,1,0.05,192.75
2025-03-17,Challenger,Thiago Monteiro,Remy Bertola,Clay,0.0402,Small,1.92,1.22,1,0.42,191.34
2025-03-17,Challenger,Joao Lucas Reis Da Silva,Alex Santino Nunez Vera,Clay,0.0336,Small,1.92,1.05,1,0.1,191.34
2025-03-17,Challenger,Valerio Aboian,Federico Aguilar Cardozo,Clay,0.0641,Medium,1.92,1.2,0,-1.92,191.34
2025-03-17,Challenger,Patrick Maloney,Alan Fernando Rubio Fierros,Clay,0.0337,Small,1.92,1.33,1,0.63,191.34
2025-03-17,Challenger,Trey Hilderbrand,Diego Bustamante,Clay,0.0484,Small,1.92,1.01,1,0.02,191.34
2025-03-17,Challenger,David Jorda Sanchis,Eneko Rios Perez,Clay,0.0321,Small,1.92,1.06,1,0.12,191.34
2025-03-17,Challenger,Andrej Martin,Frane Nincevic,Clay,0.0489,Small,1.92,1.08,1,0.16,191.34
2025-03-17,Challenger,Damir Dzumhur,Luka Pavlovic,Clay,0.0426,Small,1.92,1.44,1,0.84,191.34
2025-03-17,Challenger,Marco Cecchinato,Josip Simundza,Clay,0.0489,Small,1.92,1.08,0,-1.92,191.34
2025-03-17,Challenger,Luka Pavlovic,Antonio Voljavec,Clay,0.0724,Medium,1.92,1.07,1,0.14,191.34
2025-03-24,Challenger,Pablo Carreno Busta,Iliyan Radulov,Clay,0.0641,Medium,1.91,1.2,1,0.38,189.64
2025-03-24,Challenger,Jesper De Jong,Filip Misolic,Clay,0.0336,Small,1.91,1.4,1,0.76,189.64
2025-03-24,Challenger,Maximilian Neuchrist,Ray Ho,Hard,0.0541,Medium,1.91,1.29,1,0.55,189.64
2025-03-24,Challenger,James Duckworth,Tyler Zink,Hard,0.0309,Small,1.91,1.22,1,0.42,189.64
2025-03-24,Challenger,Facundo Mena,Valerio Aboian,Clay,0.0552,Medium,1.91,1.36,0,-1.91,189.64
2025-03-24,Challenger,Tomas Barrios Vera,Joao Lucas Reis Da Silva,Clay,0.079,Medium,1.91,1.44,0,-1.91,189.64
2025-03-31,Challenger,Sebastian Ofner,Vilius Gaubas,Clay,0.0307,Small,1.89,1.44,0,-1.89,186.93
2025-03-31,Challenger,Lukas Neumayer,Felipe Virgili Berini,Clay,0.0404,Small,1.89,1.03,1,0.06,186.93
2025-03-31,Challenger,Wilson Leite,Paul Valsecchi,Clay,0.0489,Small,1.89,1.08,1,0.16,186.93
2025-03-31,Challenger,Tomas Barrios Vera,Eduardo Ribeiro,Clay,0.0368,Small,1.89,1.17,1,0.32,186.93
2025-03-31,Challenger,Murphy Cassone,Robin Catry,Hard,0.055,Medium,1.89,1.18,0,-1.89,186.93
2025-03-31,Challenger,Tom Paris,Elijah Strode,Hard,0.0541,Medium,1.89,1.29,1,0.54,186.93
2025-04-07,Challenger,Sumit Nagal,Ergi Kirkin,Clay,0.0558,Medium,1.86,1.36,1,0.68,188.81
2025-04-07,Challenger,Sumit Nagal,Federico Iannaccone,Clay,0.0377,Small,1.86,1.36,1,0.68,188.81
2025-04-07,Challenger,Marc Polmans,Blaise Bicknell,Clay,0.038,Small,1.86,1.4,0,-1.86,188.81
2025-04-07,Challenger,Tomas Barrios Vera,Genaro Alberto Olivieri,Clay,0.0336,Small,1.86,1.4,1,0.74,188.81
2025-04-07,Challenger,Gabi Adrian Boitan,Blaise Bicknell,Clay,0.038,Small,1.86,1.4,1,0.74,188.81
2025-04-07,Challenger,Inaki Montes De La Torre,Jack Satterfield,Clay,0.0489,Small,1.86,1.08,1,0.16,188.81
2025-04-07,Challenger,Marc Andrea Huesler,Aziz Dougaz,Clay,0.0336,Small,1.86,1.4,1,0.74,188.81
2025-04-14,Challenger,Cannon Kingsley,Seita Watanabe,Clay,0.0541,Medium,1.88,1.29,1,0.54,189.73
2025-04-14,Challenger,Genaro Alberto Olivieri,Jagger Leach,Clay,0.0641,Medium,1.88,1.2,1,0.38,189.73
2025-04-14,Challenger,Zsombor Piros,Dino Molokova Ferreira,Clay,0.032,Small,1.88,1.0,1,0.01,189.73
2025-04-21,Challenger,Samuel Vincent Ruggeri,Jacopo Bilardo,Clay,0.0333,Small,1.45,1.14,1,0.21,191.56
2025-04-21,Challenger,Lukas Neumayer,Lukas Pokorny,Clay,0.0354,Small,1.45,1.25,1,0.36,191.56
2025-04-21,Challenger,Wilson Leite,Gonzalo Zeitune,Clay,0.0531,Medium,1.45,1.17,1,0.24,191.56
2025-04-21,Challenger,Andrea Collarini,Juan Manuel La Serna,Clay,0.0758,Medium,1.45,1.33,1,0.48,191.56
2025-04-21,Challenger,Juan Sebastian Osorio,Tadeo Meneo,Clay,0.0333,Small,1.45,1.14,0,-1.45,191.56
2025-04-21,Challenger,Gabi Adrian Boitan,Quinn Vandecasteele,Clay,0.062,Medium,1.45,1.3,1,0.44,191.56
2025-04-21,Challenger,Liam Draxl,Garrett Johns,Clay,0.0336,Small,1.45,1.4,1,0.58,191.56
2025-04-21,Challenger,Yasutaka Uchiyama,Kaichi Uchida,Hard,0.0354,Small,1.45,1.25,1,0.36,191.56
2025-04-21,Challenger,Alex Bolt,Uisung Park,Hard,0.0504,Medium,1.45,1.22,0,-1.45,191.56
2025-04-21,Challenger,Omar Jasika,Yi Zhou,Hard,0.0501,Medium,1.45,1.44,1,0.64,191.56
2025-04-21,Challenger,Viktor Durasovic,Woobin Shin,Hard,0.0512,Medium,1.45,1.44,1,0.64,191.56
2025-04-21,Challenger,Marat Sharipov,Hayden Jones,Hard,0.0641,Medium,1.45,1.2,1,0.29,191.56
2025-04-21,Challenger,Ilia Simakin,Gerard Campana Lee,Hard,0.0342,Small,1.45,1.33,1,0.48,191.56
2025-04-27,Challenger,Alexey Vatutin,Francisco Rocha,Clay,0.0763,Medium,1.91,1.33,1,0.64,190.28
2025-04-27,Challenger,Beibit Zhukayev,Francisco Rocha,Clay,0.0641,Medium,1.91,1.2,0,-1.91,190.28
2025-04-28,Challenger,Daniel Evans,Jan Jermar,Clay,0.0423,Small,1.9,1.06,1,0.11,185.59
2025-04-28,Challenger,Aslan Karatsev,Petr Brunclik,Clay,0.0552,Medium,1.9,1.36,0,-1.9,185.59
2025-04-28,Challenger,Jelle Sels,Daniel Siniakov,Clay,0.0531,Medium,1.9,1.17,1,0.32,185.59
2025-04-28,Challenger,Enrico Dalla Valle,Daniel Siniakov,Clay,0.0641,Medium,1.9,1.2,0,-1.9,185.59
2025-04-28,Challenger,Ryan Peniston,Zhan Zheng,Hard,0.061,Medium,1.9,1.02,1,0.04,185.59
2025-04-28,Challenger,Adam Walton,Alibek Kachmazov,Hard,0.0307,Small,1.9,1.44,0,-1.9,185.59
2025-04-28,Challenger,Ye Cong Mo,Jesse Delaney,Hard,0.0354,Small,1.9,1.25,1,0.48,185.59
2025-04-28,Challenger,Stefano Napolitano,Manuel Lazic,Clay,0.0398,Small,1.9,1.03,1,0.06,185.59
2025-04-29,Challenger,Arthur Rinderknech,Mark Lajal,Clay,0.0336,Small,1.85,1.4,1,0.74,185.29
2025-04-29,Challenger,Jaume Munar,Valentin Vacherot,Clay,0.0336,Small,1.85,1.4,0,-1.85,185.29
2025-04-29,Challenger,Valentin Vacherot,Arthur Gea,Clay,0.0501,Medium,1.85,1.44,1,0.81,185.29
2025-05-05,Challenger,Henri Squire,Jan Kumstat,Clay,0.0531,Medium,1.85,1.17,0,-1.85,184.48
2025-05-05,Challenger,Filip Misolic,Mees Rottgering,Clay,0.0663,Medium,1.85,1.25,1,0.46,184.48
2025-05-05,Challenger,Daniel Rincon,Mees Rottgering,Clay,0.0332,Small,1.85,1.2,0,-1.85,184.48
2025-05-05,Challenger,Yusuke Takahashi,Charles Chen,Hard,0.0641,Medium,1.85,1.2,1,0.37,184.48
2025-05-05,Challenger,Jose Pereira,Fermin Tenti,Clay,0.0319,Small,1.85,1.44,1,0.82,184.48
2025-05-05,Challenger,Nicolas Kicker,Lorenzo Joaquin Rodriguez,Clay,0.0437,Small,1.85,1.44,1,0.82,184.48
2025-05-05,Challenger,Samuel Vincent Ruggeri,Lorenzo Sciahbasi ,Clay,0.0449,Small,1.85,1.22,1,0.41,184.48
2025-05-12,Challenger,Zsombor Piros,Francesco Maestrelli,Clay,0.0337,Small,1.84,1.33,1,0.61,186.6
2025-05-12,Challenger,Ignacio Monzon,Michael Alejandro Beltran Rubio,Clay,0.0637,Medium,1.84,1.06,1,0.12,186.6
2025-05-12,Challenger,Dimitar Kuzmanov,Martin Krumich,Clay,0.0558,Medium,1.84,1.36,1,0.67,186.6
2025-05-12,Challenger,Harold Mayot,Milos Karol,Clay,0.038,Small,1.84,1.4,1,0.74,186.6
2025-05-13,Challenger,Fabio Fognini,Oleg Prihodko,Clay,0.0545,Medium,1.86,1.44,1,0.82,188.45
2025-05-13,Challenger,Andrea Pellegrino,Federico Campana,Clay,0.05,Medium,1.86,1.04,1,0.07,188.45
2025-05-13,Challenger,Camilo Ugo Carabelli,Otto Virtanen,Clay,0.0545,Medium,1.86,1.44,1,0.82,188.45
2025-05-13,Challenger,Carlos Sanchez Jover,Edoardo Zanada,Clay,0.0399,Small,1.86,1.07,1,0.13,188.45
2025-05-19,Challenger,Andrej Martin,Manas Dhamne,Clay,0.0625,Medium,1.88,1.4,0,-1.88,183.81
2025-05-19,Challenger,Hugo Dellien,Daniel Michalski,Clay,0.0532,Medium,1.88,1.28,1,0.53,183.81
2025-05-19,Challenger,Nerman Fatic,Amar Huseinovic,Clay,0.0371,Small,1.88,1.0,1,0.0,183.81
2025-05-19,Challenger,Marat Sharipov,Yanaki Milev,Clay,0.0354,Small,1.88,1.25,1,0.47,183.81
2025-05-19,Challenger,Fajing Sun,Daniil Glinka,Hard,0.0426,Small,1.88,1.44,0,-1.88,183.81
2025-05-19,Challenger,Stuart Parker,Semen Pankin,Hard,0.0763,Medium,1.88,1.33,0,-1.88,183.81
2025-05-26,Challenger,Borna Gojo,Alessandro Battiston,Clay,0.061,Medium,1.83,1.02,1,0.04,181.98
2025-05-26,Challenger,Filip Cristian Jianu,Federico Bondioli,Clay,0.079,Medium,1.83,1.44,0,-1.83,181.98
2025-05-26,Challenger,Chun Hsin Tseng,Federico Bondioli,Clay,0.055,Medium,1.83,1.18,1,0.33,181.98
2025-05-26,Challenger,Jerome Kym,Lorenzo Carboni,Clay,0.0608,Medium,1.83,1.25,1,0.46,181.98
2025-05-26,Challenger,Alex Rybakov,Daniel Milavsky,Hard,0.038,Small,1.83,1.4,0,-1.83,181.98
2025-05-26,Challenger,Yusuke Takahashi,Hayden Jones,Hard,0.0449,Small,1.83,1.22,1,0.41,181.98
2025-05-26,Challenger,Liam Draxl,Kenta Miyoshi,Hard,0.0758,Medium,1.83,1.33,1,0.6,181.98
2025-06-02,Challenger,Guy Den Ouden,Marko Topo,Clay,0.0552,Medium,1.81,1.36,1,0.65,183.07
2025-06-02,Challenger,Hugo Dellien,Dimitar Kuzmanov,Clay,0.0426,Small,1.81,1.44,1,0.8,183.07
2025-06-02,Challenger,Alejandro Tabilo,Hynek Barton,Clay,0.0758,Medium,1.81,1.33,1,0.6,183.07
2025-06-02,Challenger,Zsombor Piros,Jonas Forejtek,Clay,0.0368,Small,1.81,1.17,1,0.31,183.07
2025-06-02,Challenger,Antoine Escoffier,Isaiah Strode,Hard,0.062,Medium,1.81,1.3,1,0.54,183.07
2025-06-02,Challenger,Rio Noguchi,Yi Zhou,Hard,0.0426,Small,1.81,1.44,0,-1.81,183.07
2025-06-09,Challenger,Lorenzo Joaquin Rodriguez,Segundo Goity Zapico,Clay,0.0489,Small,1.83,1.08,1,0.15,183.0
2025-06-09,Challenger,Nerman Fatic,Francesco Forti,Clay,0.0625,Medium,1.83,1.4,1,0.73,183.0
2025-06-09,Challenger,Luka Pavlovic,Lorenzo Carboni,Clay,0.0501,Medium,1.83,1.44,1,0.81,183.0
2025-06-09,Challenger,Gabi Adrian Boitan,Jan Jermar,Clay,0.0798,Medium,1.83,1.04,1,0.07,183.0
2025-06-09,Challenger,Emilio Nava,Federico Cina,Clay,0.0552,Medium,1.83,1.36,0,-1.83,183.0
2025-06-16,Challenger,Titouan Droguet,Luka Mikrut,Clay,0.0336,Small,1.82,1.4,1,0.73,183.42
2025-06-16,Challenger,Nicolas Kicker,Bautista Vilicich,Clay,0.055,Medium,1.82,1.18,0,-1.82,183.42
2025-06-16,Challenger,Pedro Rodrigues,Carlos Maria Zarate,Clay,0.0354,Small,1.82,1.25,1,0.45,183.42
2025-06-16,Challenger,Lucas Gerch,Christopher Li,Clay,0.0449,Small,1.82,1.22,1,0.4,183.42
2025-06-16,Challenger,Carlos Taberner,Federico Bondioli,Clay,0.0552,Medium,1.82,1.36,1,0.66,183.42
2025-06-23,Challenger,Genaro Alberto Olivieri,Blaise Bicknell,Clay,0.0354,Small,1.83,1.25,1,0.46,182.45
2025-06-23,Challenger,Mateus Alves,Thomas Faurel,Clay,0.0504,Medium,1.83,1.22,0,-1.83,182.45
2025-06-23,Challenger,Dino Prizmic,Rafael Jodar,Clay,0.05,Medium,1.83,1.22,1,0.4,182.45
