date,player_a_id,player_b_id,player_a_name,player_b_name,surface,elo_diff,surface_elo_diff,rank_diff,points_diff,recent_form_diff,recent_surface_form_diff,win_pct_diff,matches_played_diff,result
2020-01-06,104871,104527,Jeremy Chardy,Stan Wawrinka,Hard,16.0,16.0,-39,-1035,0.5,0.5,1.0,1,0
2020-01-06,105379,122330,Aljaz Bedene,Alexander Bublik,Hard,0.0,0.0,-3,-14,0.0,0.0,0.0,0,1
2020-01-06,122330,105379,Alexander Bublik,Aljaz Bedene,Hard,-0.0,-0.0,3,14,-0.0,-0.0,-0.0,0,0
2020-01-06,126774,100644,Stefanos Tsitsipas,Alexander Zverev,Hard,0.0,0.0,1,1955,0.0,0.0,0.0,0,1
2020-01-06,100644,126774,Alexander Zverev,Stefanos Tsitsipas,Hard,0.0,0.0,-1,-1955,-0.0,-0.0,-0.0,0,0
2020-01-06,105526,133018,Jan Lennard Struff,Michail Pervolarakis,Hard,0.0,0.0,451,1183,0.0,0.0,0.0,0,1
2020-01-06,133018,105526,Michail Pervolarakis,Jan Lennard Struff,Hard,0.0,0.0,-451,-1183,-0.0,-0.0,-0.0,0,0
2020-01-06,133430,100644,Denis Shapovalov,Alexander Zverev,Hard,2.132941977210521,2.132941977210521,-7,-1295,0.0,0.0,0.0,0,1
2020-01-06,100644,133430,Alexander Zverev,Denis Shapovalov,Hard,-2.132941977210521,-2.132941977210521,7,1295,-0.0,-0.0,-0.0,0,0
2020-01-06,105526,200000,Jan Lennard Struff,Felix Auger Aliassime,Hard,31.42918238813013,31.42918238813013,-14,-391,1.0,1.0,1.0,0,1
2020-01-06,200000,105526,Felix Auger Aliassime,Jan Lennard Struff,Hard,-31.42918238813013,-31.42918238813013,14,391,-1.0,-1.0,-1.0,0,0
2020-01-06,106401,105526,Nick Kyrgios,Jan Lennard Struff,Hard,-30.55656776420392,-30.55656776420392,6,130,-0.5,-0.5,-0.5,0,1
2020-01-06,105526,106401,Jan Lennard Struff,Nick Kyrgios,Hard,30.55656776420392,30.55656776420392,-6,-130,0.5,0.5,0.5,0,0
2020-01-06,133430,126774,Denis Shapovalov,Stefanos Tsitsipas,Hard,-13.965282396833345,-13.965282396833345,-8,-3250,-0.5,-0.5,-0.5,1,1
2020-01-06,126774,133430,Stefanos Tsitsipas,Denis Shapovalov,Hard,13.965282396833345,13.965282396833345,8,3250,0.5,0.5,0.5,-1,0
2020-01-06,200000,133018,Felix Auger Aliassime,Michail Pervolarakis,Hard,-13.985750152334049,-13.985750152334049,465,1574,0.0,0.0,0.0,1,1
2020-01-06,133018,200000,Michail Pervolarakis,Felix Auger Aliassime,Hard,13.985750152334049,13.985750152334049,-465,-1574,-0.0,-0.0,-0.0,-1,0
2020-01-06,106401,126774,Nick Kyrgios,Stefanos Tsitsipas,Hard,18.046343840292593,18.046343840292593,-23,-3925,0.16666666666666663,0.16666666666666663,0.16666666666666663,1,1
2020-01-06,126774,106401,Stefanos Tsitsipas,Nick Kyrgios,Hard,-18.046343840292593,-18.046343840292593,23,3925,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-1,0
2020-01-06,200282,100644,Alex De Minaur,Alexander Zverev,Hard,0.6042427984807546,0.6042427984807546,-11,-1570,0.0,0.0,0.0,0,1
2020-01-06,100644,200282,Alexander Zverev,Alex De Minaur,Hard,-0.6042427984807546,-0.6042427984807546,11,1570,-0.0,-0.0,-0.0,0,0
2020-01-06,200282,133430,Alex De Minaur,Denis Shapovalov,Hard,-34.00285569899302,-34.00285569899302,-4,-275,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,1
2020-01-06,133430,200282,Denis Shapovalov,Alex De Minaur,Hard,34.00285569899302,34.00285569899302,4,275,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
2020-01-06,105357,200000,John Millman,Felix Auger Aliassime,Hard,13.342030213633961,13.342030213633961,-27,-610,0.16666666666666669,0.16666666666666669,-0.3333333333333333,-3,1
2020-01-06,200000,105357,Felix Auger Aliassime,John Millman,Hard,-13.342030213633961,-13.342030213633961,27,610,-0.16666666666666669,-0.16666666666666669,0.3333333333333333,3,0
2020-01-06,126094,144895,Andrey Rublev,Corentin Moutet,Hard,-15.26369320647791,-15.26369320647791,58,946,0.0,0.0,0.0,-1,1
2020-01-06,144895,126094,Corentin Moutet,Andrey Rublev,Hard,15.26369320647791,15.26369320647791,-58,-946,-0.0,-0.0,-0.0,1,0
2020-01-06,144895,104527,Corentin Moutet,Stan Wawrinka,Hard,-2.1750807595688,-2.1750807595688,-66,-1317,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,2,1
2020-01-06,104527,144895,Stan Wawrinka,Corentin Moutet,Hard,2.1750807595688,2.1750807595688,66,1317,0.33333333333333337,0.33333333333333337,0.33333333333333337,-2,0
2020-01-06,126094,200175,Andrey Rublev,Miomir Kecmanovic,Hard,1.4387739660467105,1.4387739660467105,39,703,0.0,0.0,0.0,0,1
2020-01-06,200175,126094,Miomir Kecmanovic,Andrey Rublev,Hard,-1.4387739660467105,-1.4387739660467105,-39,-703,-0.0,-0.0,-0.0,0,0
2020-01-06,104527,105379,Stan Wawrinka,Aljaz Bedene,Hard,-31.363858068574018,-31.363858068574018,43,1050,-0.5,-0.5,-0.5,0,1
2020-01-06,105379,104527,Aljaz Bedene,Stan Wawrinka,Hard,31.363858068574018,31.363858068574018,-43,-1050,0.5,0.5,0.5,0,0
2020-01-06,144895,104269,Corentin Moutet,Fernando Verdasco,Hard,-0.602302310428513,-0.602302310428513,-32,-387,-0.25,-0.25,-0.25,2,1
2020-01-06,104269,144895,Fernando Verdasco,Corentin Moutet,Hard,0.602302310428513,0.602302310428513,32,387,0.25,0.25,0.25,-2,0
2020-01-06,200175,105916,Miomir Kecmanovic,Marton Fucsovics,Hard,-15.933742389020153,-15.933742389020153,8,91,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,1,1
2020-01-06,105916,200175,Marton Fucsovics,Miomir Kecmanovic,Hard,15.933742389020153,15.933742389020153,-8,-91,0.33333333333333337,0.33333333333333337,0.33333333333333337,-1,0
2020-01-06,105357,133018,John Millman,Michail Pervolarakis,Hard,48.02959858714371,48.02959858714371,438,964,1.0,1.0,1.0,-1,1
2020-01-06,133018,105357,Michail Pervolarakis,John Millman,Hard,-48.02959858714371,-48.02959858714371,-438,-964,-1.0,-1.0,-1.0,1,0
2020-01-06,126094,105732,Andrey Rublev,Pierre Hugues Herbert,Hard,17.372516355066864,17.372516355066864,42,744,0.0,0.0,0.0,1,1
2020-01-06,105732,126094,Pierre Hugues Herbert,Andrey Rublev,Hard,-17.372516355066864,-17.372516355066864,-42,-744,-0.0,-0.0,-0.0,-1,0
2020-01-13,128034,132283,Hubert Hurkacz,Lorenzo Sonego,Hard,62.57187657608529,62.57187657608529,14,208,1.0,1.0,1.0,2,1
2020-01-13,132283,128034,Lorenzo Sonego,Hubert Hurkacz,Hard,-62.57187657608529,-62.57187657608529,-14,-208,-1.0,-1.0,-1.0,-2,0
2020-01-13,105357,111581,John Millman,Michael Mmoh,Hard,29.18801674759561,29.18801674759561,179,819,0.5,0.5,1.0,2,1
2020-01-13,111581,105357,Michael Mmoh,John Millman,Hard,-29.18801674759561,-29.18801674759561,-179,-819,-0.5,-0.5,-1.0,-2,0
2020-01-13,106329,111815,Thiago Monteiro,Cameron Norrie,Hard,-0.6347269311042965,-0.6347269311042965,-34,-359,0.0,0.0,-0.5,-4,1
2020-01-13,111815,106329,Cameron Norrie,Thiago Monteiro,Hard,0.6347269311042965,0.6347269311042965,34,359,-0.0,-0.0,0.5,4,0
2020-01-13,105332,206173,Benoit Paire,Jannik Sinner,Hard,17.295924290503763,17.295924290503763,55,867,0.16666666666666663,0.16666666666666663,0.6666666666666666,3,1
2020-01-13,206173,105332,Jannik Sinner,Benoit Paire,Hard,-17.295924290503763,-17.295924290503763,-55,-867,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-3,0
2020-01-13,104312,105173,Andreas Seppi,Adrian Mannarino,Hard,16.0,16.0,-41,-475,0.5,0.5,0.0,-1,1
2020-01-13,105173,104312,Adrian Mannarino,Andreas Seppi,Hard,-16.0,-16.0,41,475,-0.5,-0.5,-0.0,1,0
2020-01-13,200005,134770,Ugo Humbert,Casper Ruud,Hard,-13.891783262050922,-13.891783262050922,-4,-49,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-3,1
2020-01-13,134770,200005,Casper Ruud,Ugo Humbert,Hard,13.891783262050922,13.891783262050922,4,49,0.16666666666666663,0.16666666666666663,0.6666666666666666,3,0
2020-01-13,105815,105030,Tennys Sandgren,Michael Venus,Hard,-16.0,-16.0,1932,803,-0.5,-0.5,0.0,1,1
2020-01-13,105030,105815,Michael Venus,Tennys Sandgren,Hard,16.0,16.0,-1932,-803,0.5,0.5,-0.0,-1,0
2020-01-13,106065,104919,Marco Cecchinato,Leonardo Mayer,Hard,-15.26369320647791,-15.26369320647791,25,132,-0.5,-0.5,0.0,1,1
2020-01-13,104919,106065,Leonardo Mayer,Marco Cecchinato,Hard,15.26369320647791,15.26369320647791,-25,-132,0.5,0.5,-0.0,-1,0
2020-01-13,144707,126207,Mikael Ymer,Frances Tiafoe,Hard,-0.7363067935220897,-0.7363067935220897,-29,-369,0.0,0.0,0.0,0,1
2020-01-13,126207,144707,Frances Tiafoe,Mikael Ymer,Hard,0.7363067935220897,0.7363067935220897,29,369,-0.0,-0.0,-0.0,0,0
2020-01-13,105577,105311,Vasek Pospisil,Joao Sousa,Hard,0.0,0.0,-88,-531,0.0,0.0,0.0,0,1
2020-01-13,105311,105577,Joao Sousa,Vasek Pospisil,Hard,0.0,0.0,88,531,-0.0,-0.0,-0.0,0,0
2020-01-13,106378,200221,Kyle Edmund,Alejandro Davidovich Fokina,Hard,-16.73630679352209,-16.73630679352209,16,173,-0.5,-0.5,0.0,1,1
2020-01-13,200221,106378,Alejandro Davidovich Fokina,Kyle Edmund,Hard,16.73630679352209,16.73630679352209,-16,-173,0.5,0.5,-0.0,-1,0
2020-01-13,103852,104665,Feliciano Lopez,Pablo Andujar,Hard,15.26369320647791,15.26369320647791,3,21,0.5,0.5,0.0,-1,1
2020-01-13,104665,103852,Pablo Andujar,Feliciano Lopez,Hard,-15.26369320647791,-15.26369320647791,-3,-21,-0.5,-0.5,-0.0,1,0
2020-01-13,105332,105357,Benoit Paire,John Millman,Hard,-11.346937340955265,-11.346937340955265,24,512,-0.25,-0.25,-0.25,1,1
2020-01-13,105357,105332,John Millman,Benoit Paire,Hard,11.346937340955265,11.346937340955265,-24,-512,0.25,0.25,0.25,-1,0
2020-01-13,200005,106065,Ugo Humbert,Marco Cecchinato,Hard,15.200625594989106,15.200625594989106,18,210,0.5,0.5,0.5,-1,1
2020-01-13,106065,200005,Marco Cecchinato,Ugo Humbert,Hard,-15.200625594989106,-15.200625594989106,-18,-210,-0.5,-0.5,-0.5,1,0
2020-01-13,104545,105815,John Isner,Tennys Sandgren,Hard,-44.952023835412774,-44.952023835412774,49,967,-0.5,-0.5,-0.5,1,1
2020-01-13,105815,104545,Tennys Sandgren,John Isner,Hard,44.952023835412774,44.952023835412774,-49,-967,0.5,0.5,0.5,-1,0
2020-01-13,106378,104312,Kyle Edmund,Andreas Seppi,Hard,-15.22986018535721,-15.22986018535721,15,164,-0.5,-0.5,-0.5,1,1
2020-01-13,104312,106378,Andreas Seppi,Kyle Edmund,Hard,15.22986018535721,15.22986018535721,-15,-164,0.5,0.5,0.5,-1,0
2020-01-13,105332,106329,Benoit Paire,Thiago Monteiro,Hard,32.99320470802877,32.99320470802877,62,922,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,4,1
2020-01-13,106329,105332,Thiago Monteiro,Benoit Paire,Hard,-32.99320470802877,-32.99320470802877,-62,-922,0.19999999999999996,0.19999999999999996,0.19999999999999996,-4,0
2020-01-13,105357,111575,John Millman,Karen Khachanov,Hard,-19.06487795775638,-19.06487795775638,-31,-814,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-1,1
2020-01-13,111575,105357,Karen Khachanov,John Millman,Hard,19.06487795775638,19.06487795775638,31,814,0.050000000000000044,0.050000000000000044,0.050000000000000044,1,0
2020-01-13,128034,144707,Hubert Hurkacz,Mikael Ymer,Hard,58.950875265489685,58.950875265489685,39,517,0.5,0.5,0.5,2,1
2020-01-13,144707,128034,Mikael Ymer,Hubert Hurkacz,Hard,-58.950875265489685,-58.950875265489685,-39,-517,-0.5,-0.5,-0.5,-2,0
2020-01-13,103852,104926,Feliciano Lopez,Fabio Fognini,Hard,30.480681806146322,30.480681806146322,-49,-1402,0.6666666666666667,0.6666666666666667,0.6666666666666667,-2,1
2020-01-13,104926,103852,Fabio Fognini,Feliciano Lopez,Hard,-30.480681806146322,-30.480681806146322,49,1402,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,2,0
2020-01-13,200005,133430,Ugo Humbert,Denis Shapovalov,Hard,30.823243699446266,30.823243699446266,-43,-1150,0.5,0.5,0.5,-2,1
2020-01-13,133430,200005,Denis Shapovalov,Ugo Humbert,Hard,-30.823243699446266,-30.823243699446266,43,1150,-0.5,-0.5,-0.5,2,0
2020-01-13,104545,106378,John Isner,Kyle Edmund,Hard,-42.891819245952775,-42.891819245952775,50,970,-0.41666666666666663,-0.41666666666666663,-0.41666666666666663,1,1
2020-01-13,106378,104545,Kyle Edmund,John Isner,Hard,42.891819245952775,42.891819245952775,-50,-970,0.41666666666666663,0.41666666666666663,0.41666666666666663,-1,0
2020-01-13,128034,103852,Hubert Hurkacz,Feliciano Lopez,Hard,42.39831531369123,42.39831531369123,24,310,0.0,0.0,0.0,3,1
2020-01-13,103852,128034,Feliciano Lopez,Hubert Hurkacz,Hard,-42.39831531369123,-42.39831531369123,-24,-310,-0.0,-0.0,-0.0,-3,0
2020-01-13,200005,104545,Ugo Humbert,John Isner,Hard,54.715887312680934,54.715887312680934,-38,-870,0.6,0.6,0.6,-2,1
2020-01-13,104545,200005,John Isner,Ugo Humbert,Hard,-54.715887312680934,-54.715887312680934,38,870,-0.6,-0.6,-0.6,2,0
2020-01-13,105332,128034,Benoit Paire,Hubert Hurkacz,Hard,-22.845278776449504,-22.845278776449504,13,340,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,0,1
2020-01-13,128034,105332,Hubert Hurkacz,Benoit Paire,Hard,22.845278776449504,22.845278776449504,-13,-340,0.16666666666666663,0.16666666666666663,0.16666666666666663,0,0
2020-01-13,133430,105577,Denis Shapovalov,Vasek Pospisil,Hard,-29.46766200949628,-29.46766200949628,132,1690,-0.6,-0.6,-0.6,4,1
2020-01-13,105577,133430,Vasek Pospisil,Denis Shapovalov,Hard,29.46766200949628,29.46766200949628,-132,-1690,0.6,0.6,0.6,-4,0
2020-01-13,200005,105332,Ugo Humbert,Benoit Paire,Hard,-20.53319520300306,-20.53319520300306,-33,-638,0.1428571428571429,0.1428571428571429,0.1428571428571429,-3,1
2020-01-13,105332,200005,Benoit Paire,Ugo Humbert,Hard,20.53319520300306,20.53319520300306,33,638,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,3,0
2020-01-13,104655,124187,Pablo Cuevas,Reilly Opelka,Hard,-46.01710096742704,-46.01710096742704,-7,-130,-0.5,-0.5,0.0,3,1
2020-01-13,124187,104655,Reilly Opelka,Pablo Cuevas,Hard,46.01710096742704,46.01710096742704,7,130,0.5,0.5,-0.0,-3,0
2020-01-13,104871,104468,Jeremy Chardy,Gilles Simon,Hard,-16.73630679352209,-16.73630679352209,3,10,-0.5,-0.5,-0.5,1,1
2020-01-13,104468,104871,Gilles Simon,Jeremy Chardy,Hard,16.73630679352209,16.73630679352209,-3,-10,0.5,0.5,0.5,-1,0
2020-01-13,105902,105643,James Duckworth,Federico Delbonis,Hard,0.0,0.0,-23,-133,0.0,0.0,0.0,0,1
2020-01-13,105643,105902,Federico Delbonis,James Duckworth,Hard,0.0,0.0,23,133,-0.0,-0.0,-0.0,0,0
2020-01-13,111513,200615,Laslo Djere,Alexei Popyrin,Hard,0.7363067935220897,0.7363067935220897,56,566,0.0,0.0,0.5,2,1
2020-01-13,200615,111513,Alexei Popyrin,Laslo Djere,Hard,-0.7363067935220897,-0.7363067935220897,-56,-566,-0.0,-0.0,-0.5,-2,0
2020-01-13,144750,106426,Lloyd Harris,Cristian Garin,Hard,31.269612499736695,31.269612499736695,-66,-722,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
2020-01-13,106426,144750,Cristian Garin,Lloyd Harris,Hard,-31.269612499736695,-31.269612499736695,66,722,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,0
2020-01-13,105554,106228,Daniel Evans,Juan Ignacio Londero,Hard,30.630719795243976,30.630719795243976,9,107,0.25,0.25,0.75,4,1
2020-01-13,106228,105554,Juan Ignacio Londero,Daniel Evans,Hard,-30.630719795243976,-30.630719795243976,-9,-107,-0.25,-0.25,-0.75,-4,0
2020-01-13,105023,106296,Sam Querrey,Gregoire Barrere,Hard,16.0,16.0,38,444,0.5,0.5,0.0,-1,1
2020-01-13,106296,105023,Gregoire Barrere,Sam Querrey,Hard,-16.0,-16.0,-38,-444,-0.5,-0.5,-0.0,1,0
2020-01-13,105526,106099,Jan Lennard Struff,Salvatore Caruso,Hard,13.153002811110582,13.153002811110582,59,659,0.16666666666666663,0.16666666666666663,0.6666666666666666,3,1
2020-01-13,106099,105526,Salvatore Caruso,Jan Lennard Struff,Hard,-13.153002811110582,-13.153002811110582,-59,-659,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-3,0
2020-01-13,106109,103565,Alex Bolt,Stephane Robert,Hard,0.0,0.0,504,302,0.0,0.0,0.0,0,1
2020-01-13,103565,106109,Stephane Robert,Alex Bolt,Hard,0.0,0.0,-504,-302,-0.0,-0.0,-0.0,0,0
2020-01-13,126205,105379,Tommy Paul,Aljaz Bedene,Hard,-14.559551627374503,-14.559551627374503,-32,-305,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-3,1
2020-01-13,105379,126205,Aljaz Bedene,Tommy Paul,Hard,14.559551627374503,14.559551627374503,32,305,0.16666666666666663,0.16666666666666663,0.6666666666666666,3,0
2020-01-13,105077,111442,Albert Ramos,Jordan Thompson,Hard,15.26369320647791,15.26369320647791,21,252,0.5,0.5,0.0,-1,1
2020-01-13,111442,105077,Jordan Thompson,Albert Ramos,Hard,-15.26369320647791,-15.26369320647791,-21,-252,-0.5,-0.5,-0.0,1,0
2020-01-13,200000,105902,Felix Auger Aliassime,James Duckworth,Hard,-44.727908862077584,-44.727908862077584,75,1060,-0.75,-0.75,-0.75,3,1
2020-01-13,105902,200000,James Duckworth,Felix Auger Aliassime,Hard,44.727908862077584,44.727908862077584,-75,-1060,0.75,0.75,0.75,-3,0
2020-01-13,106109,105526,Alex Bolt,Jan Lennard Struff,Hard,-12.54757384934669,-12.54757384934669,-122,-913,0.25,0.25,0.25,-3,1
2020-01-13,105526,106109,Jan Lennard Struff,Alex Bolt,Hard,12.54757384934669,12.54757384934669,122,913,-0.25,-0.25,-0.25,3,0
2020-01-13,126094,105023,Andrey Rublev,Sam Querrey,Hard,48.57314849672298,48.57314849672298,22,504,0.0,0.0,0.0,3,1
2020-01-13,105023,126094,Sam Querrey,Andrey Rublev,Hard,-48.57314849672298,-48.57314849672298,-22,-504,-0.0,-0.0,-0.0,-3,0
2020-01-13,122330,126203,Alexander Bublik,Taylor Fritz,Hard,15.912007931957305,15.912007931957305,-24,-396,0.16666666666666669,0.16666666666666669,0.16666666666666669,-1,1
2020-01-13,126203,122330,Taylor Fritz,Alexander Bublik,Hard,-15.912007931957305,-15.912007931957305,24,396,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,1,0
2020-01-13,144750,111513,Lloyd Harris,Laslo Djere,Hard,-16.69829873253093,-16.69829873253093,-60,-582,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,1,1
2020-01-13,111513,144750,Laslo Djere,Lloyd Harris,Hard,16.69829873253093,16.69829873253093,60,582,0.16666666666666663,0.16666666666666663,0.16666666666666663,-1,0
2020-01-13,105554,122330,Daniel Evans,Alexander Bublik,Hard,29.956029500076056,29.956029500076056,13,205,0.13333333333333341,0.13333333333333341,0.13333333333333341,2,1
2020-01-13,122330,105554,Alexander Bublik,Daniel Evans,Hard,-29.956029500076056,-29.956029500076056,-13,-205,-0.13333333333333341,-0.13333333333333341,-0.13333333333333341,-2,0
2020-01-13,144750,126205,Lloyd Harris,Tommy Paul,Hard,0.10239353148790542,0.10239353148790542,-9,-31,-0.4,-0.4,-0.4,4,1
2020-01-13,126205,144750,Tommy Paul,Lloyd Harris,Hard,-0.10239353148790542,-0.10239353148790542,9,31,0.4,0.4,0.4,-4,0
2020-01-13,126205,105077,Tommy Paul,Albert Ramos,Hard,-14.622717507054404,-14.622717507054404,-48,-530,-0.5,-0.5,-0.5,1,1
2020-01-13,105077,126205,Albert Ramos,Tommy Paul,Hard,14.622717507054404,14.622717507054404,48,530,0.5,0.5,0.5,-1,0
2020-01-13,144750,105807,Lloyd Harris,Pablo Carreno Busta,Hard,32.767778059412876,32.767778059412876,-69,-808,0.16666666666666663,0.16666666666666663,0.6666666666666666,6,1
2020-01-13,105807,144750,Pablo Carreno Busta,Lloyd Harris,Hard,-32.767778059412876,-32.767778059412876,69,808,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-6,0
2020-01-13,126094,105554,Andrey Rublev,Daniel Evans,Hard,17.766777503759158,17.766777503759158,19,460,0.16666666666666663,0.16666666666666663,0.16666666666666663,-1,1
2020-01-13,105554,126094,Daniel Evans,Andrey Rublev,Hard,-17.766777503759158,-17.766777503759158,-19,-460,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,1,0
2020-01-13,126094,200000,Andrey Rublev,Felix Auger Aliassime,Hard,103.47636493148752,103.47636493148752,-2,-52,0.6,0.6,0.6,1,1
2020-01-13,200000,126094,Felix Auger Aliassime,Andrey Rublev,Hard,-103.47636493148752,-103.47636493148752,2,52,-0.6,-0.6,-0.6,-1,0
2020-01-13,105077,144719,Albert Ramos,Jaume Munar,Hard,-1.3754708684975867,-1.3754708684975867,46,522,0.0,0.0,0.5,2,1
2020-01-13,144719,105077,Jaume Munar,Albert Ramos,Hard,1.3754708684975867,1.3754708684975867,-46,-522,-0.0,-0.0,-0.5,-2,0
2020-01-13,126205,104655,Tommy Paul,Pablo Cuevas,Hard,45.258059607132054,45.258059607132054,-45,-497,0.41666666666666663,0.41666666666666663,0.41666666666666663,-1,1
2020-01-13,104655,126205,Pablo Cuevas,Tommy Paul,Hard,-45.258059607132054,-45.258059607132054,45,497,-0.41666666666666663,-0.41666666666666663,-0.41666666666666663,1,0
2020-01-13,105807,104871,Pablo Carreno Busta,Jeremy Chardy,Hard,-30.5292794278198,-30.5292794278198,24,457,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-2,1
2020-01-13,104871,105807,Jeremy Chardy,Pablo Carreno Busta,Hard,30.5292794278198,30.5292794278198,-24,-457,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0
2020-01-13,200000,106109,Felix Auger Aliassime,Alex Bolt,Hard,-54.62781049173327,-54.62781049173327,136,1304,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,4,1
2020-01-13,106109,200000,Alex Bolt,Felix Auger Aliassime,Hard,54.62781049173327,54.62781049173327,-136,-1304,0.6666666666666667,0.6666666666666667,0.6666666666666667,-4,0
2020-01-13,126094,144750,Andrey Rublev,Lloyd Harris,Hard,56.904531313175085,56.904531313175085,76,1015,0.2857142857142857,0.2857142857142857,0.2857142857142857,0,1
2020-01-13,144750,126094,Lloyd Harris,Andrey Rublev,Hard,-56.904531313175085,-56.904531313175085,-76,-1015,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,0,0
2020-01-20,105676,104871,David Goffin,Jeremy Chardy,Hard,32.040324353028154,32.040324353028154,43,1415,0.25,0.25,0.25,0,1
2020-01-20,104871,105676,Jeremy Chardy,David Goffin,Hard,-32.040324353028154,-32.040324353028154,-43,-1415,-0.25,-0.25,-0.25,0,0
2020-01-20,105732,111815,Pierre Hugues Herbert,Cameron Norrie,Hard,31.45756435659223,31.45756435659223,-13,-135,0.2666666666666666,0.2666666666666666,0.2666666666666666,-2,1
2020-01-20,111815,105732,Cameron Norrie,Pierre Hugues Herbert,Hard,-31.45756435659223,-31.45756435659223,13,135,-0.2666666666666666,-0.2666666666666666,-0.2666666666666666,2,0
2020-01-20,126610,106302,Matteo Berrettini,Andrew Harris,Hard,0.0,0.0,154,2554,0.0,0.0,0.0,0,1
2020-01-20,106302,126610,Andrew Harris,Matteo Berrettini,Hard,0.0,0.0,-154,-2554,-0.0,-0.0,-0.0,0,0
2020-01-20,105216,200611,Yuichi Sugita,Elliot Benchetrit,Hard,0.0,0.0,140,403,0.0,0.0,0.0,0,1
2020-01-20,200611,105216,Elliot Benchetrit,Yuichi Sugita,Hard,0.0,0.0,-140,-403,-0.0,-0.0,-0.0,0,0
2020-01-20,126094,106331,Andrey Rublev,Christopher Oconnell,Hard,117.57038891601087,117.57038891601087,92,1103,0.5,0.5,1.0,8,1
2020-01-20,106331,126094,Christopher Oconnell,Andrey Rublev,Hard,-117.57038891601087,-117.57038891601087,-92,-1103,-0.5,-0.5,-1.0,-8,0
2020-01-20,105932,126952,Nikoloz Basilashvili,Soon Woo Kwon,Hard,-15.295824876897314,-15.295824876897314,61,813,-0.16666666666666669,-0.16666666666666669,0.3333333333333333,3,1
2020-01-20,126952,105932,Soon Woo Kwon,Nikoloz Basilashvili,Hard,15.295824876897314,15.295824876897314,-61,-813,0.16666666666666669,0.16666666666666669,-0.3333333333333333,-3,0
2020-01-20,104269,105539,Fernando Verdasco,Evgeny Donskoy,Hard,15.235956187834063,15.235956187834063,57,503,0.16666666666666663,0.16666666666666663,0.6666666666666666,3,1
2020-01-20,105539,104269,Evgeny Donskoy,Fernando Verdasco,Hard,-15.235956187834063,-15.235956187834063,-57,-503,-0.16666666666666663,-0.16666666666666663,-0.6666666666666666,-3,0
2020-01-20,106078,134770,Egor Gerasimov,Casper Ruud,Hard,2.7476162989848945,2.7476162989848945,-45,-374,0.0,0.0,-0.5,-4,1
2020-01-20,134770,106078,Casper Ruud,Egor Gerasimov,Hard,-2.7476162989848945,-2.7476162989848945,45,374,-0.0,-0.0,0.5,4,0
2020-01-20,100644,106065,Alexander Zverev,Marco Cecchinato,Hard,-34.01229158786714,-34.01229158786714,68,2655,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,1
2020-01-20,106065,100644,Marco Cecchinato,Alexander Zverev,Hard,34.01229158786714,34.01229158786714,-68,-2655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
2020-01-20,106296,105633,Gregoire Barrere,Mohamed Safwat,Hard,-31.26369320647791,-31.26369320647791,90,345,-0.5,-0.5,0.0,2,1
2020-01-20,105633,106296,Mohamed Safwat,Gregoire Barrere,Hard,31.26369320647791,31.26369320647791,-90,-345,0.5,0.5,-0.0,-2,0
2020-01-20,105575,106148,Ricardas Berankis,Roberto Carballes Baena,Hard,-16.73630679352209,-16.73630679352209,16,140,-0.5,-0.5,0.0,1,1
2020-01-20,106148,105575,Roberto Carballes Baena,Ricardas Berankis,Hard,16.73630679352209,16.73630679352209,-16,-140,0.5,0.5,-0.0,-1,0
2020-01-20,105023,106432,Sam Querrey,Borna Coric,Hard,18.985079259911117,18.985079259911117,-17,-335,0.16666666666666669,0.16666666666666669,0.16666666666666669,-1,1
