date,tour,player_a,player_b,surface,edge,edge_tier,stake_eur,odds,result,pnl_eur,bankroll_after
2025-05-13,Challenger,Fabio Fognini,Oleg Prihodko,Clay,0.0694,Medium,0.78,1.44,1,0.34,27.21
2025-05-13,Challenger,Andrea Collarini,Marc Andrea Huesler,Clay,0.0519,Medium,0.78,2.63,1,1.27,27.21
2025-05-13,Challenger,Marco Cecchinato,Raul Brancaccio,Clay,0.0516,Medium,0.78,2.1,0,-0.78,27.21
2025-05-13,Challenger,Gianluca Mager,Oleg Prihodko,Clay,0.0456,Small,0.52,2.1,0,-0.52,27.21
2025-05-13,Challenger,Vitaliy Sachko,Raul Brancaccio,Clay,0.0626,Medium,0.78,1.53,1,0.42,27.21
2025-05-13,Challenger,Vitaliy Sachko,Tomas Martin Etcheverry,Clay,0.0458,Small,0.52,4.0,0,-0.52,27.21
2025-05-13,Challenger,Oleg Prihodko,Lorenzo Carboni,Clay,0.0845,Strong,1.3,1.67,1,0.87,27.21
2025-05-13,Challenger,Camilo Ugo Carabelli,Otto Virtanen,Clay,0.0691,Medium,0.78,1.44,1,0.34,27.21
2025-05-13,Challenger,Camilo Ugo Carabelli,Chun Hsin Tseng,Clay,0.1037,Strong,1.3,1.57,1,0.74,27.21
2025-05-13,Challenger,Camilo Ugo Carabelli,Luca Nardi,Clay,0.0307,Small,0.52,1.53,1,0.28,27.21
2025-05-13,Challenger,Carlos Sanchez Jover,Chun Hsin Tseng,Clay,0.0576,Medium,0.78,4.0,0,-0.78,27.21
2025-05-13,Challenger,Juan Manuel Cerundolo,Federico Cina,Clay,0.0765,Medium,0.78,1.44,1,0.35,27.21
2025-05-13,Challenger,Luca Nardi,Mariano Navone,Clay,0.0684,Medium,0.78,3.25,1,1.76,27.21
2025-05-13,Challenger,Daniel Evans,Bernabe Zapata Miralles,Clay,0.0811,Strong,1.3,1.91,0,-1.3,27.21
2025-05-13,Challenger,Pierre Hugues Herbert,Giovanni Mpetshi Perricard,Clay,0.036,Small,0.52,2.5,0,-0.52,27.21
2025-05-13,Challenger,Damir Dzumhur,Benjamin Hassan,Clay,0.0674,Medium,0.78,1.3,0,-0.78,27.21
2025-05-13,Challenger,Quentin Halys,Bernabe Zapata Miralles,Clay,0.1185,Strong,1.3,1.67,1,0.87,27.21
2025-05-13,Challenger,Sumit Nagal,Hugo Gaston,Clay,0.0849,Strong,1.3,3.5,0,-1.3,27.21
2025-05-13,Challenger,Calvin Hemery,Geoffrey Blancaneaux,Clay,0.087,Strong,1.3,1.67,1,0.87,27.21
2025-05-13,Challenger,Billy Harris,Tallon Griekspoor,Clay,0.0398,Small,0.52,5.5,0,-0.52,27.21
2025-05-13,Challenger,Hugo Grenier,Alexander Shevchenko,Clay,0.1175,Strong,1.3,3.75,0,-1.3,27.21
2025-05-13,Challenger,Rinky Hijikata,Nishesh Basavareddy,Clay,0.0719,Medium,0.78,2.63,1,1.27,27.21
2025-05-18,ATP,Novak Djokovic,Marton Fucsovics,Clay,0.1058,Strong,1.36,1.25,1,0.34,23.01
2025-05-18,ATP,Damir Dzumhur,Andrey Rublev,Clay,0.0698,Medium,0.81,4.5,0,-0.81,23.01
2025-05-18,ATP,Karue Sell,Fabian Marozsan,Clay,0.0386,Small,0.54,7.0,0,-0.54,23.01
2025-05-18,ATP,Nicolas Jarry,Alexei Popyrin,Clay,0.0357,Small,0.54,2.0,0,-0.54,23.01
2025-05-18,ATP,Arthur Rinderknech,Miomir Kecmanovic,Clay,0.0748,Medium,0.81,2.75,1,1.42,23.01
2025-05-18,ATP,Vitaliy Sachko,Flavio Cobolli,Clay,0.0562,Medium,0.81,4.0,0,-0.81,23.01
2025-05-18,ATP,Hugo Gaston,Matteo Arnaldi,Clay,0.0978,Strong,1.36,3.4,0,-1.36,23.01
2025-05-18,ATP,Francisco Cerundolo,Jiri Lehecka,Clay,0.0483,Small,0.54,1.4,0,-0.54,23.01
2025-05-18,ATP,Brandon Nakashima,Luciano Darderi,Clay,0.0848,Strong,1.36,2.2,0,-1.36,23.01
2025-05-19,Challenger,Andrej Martin,Manas Dhamne,Clay,0.0656,Medium,0.66,1.4,0,-0.66,18.0
2025-05-19,Challenger,Franco Agamenone,Matej Dodig,Clay,0.0659,Medium,0.66,2.0,1,0.66,18.0
2025-05-19,Challenger,Hugo Dellien,Jay Clarke,Clay,0.0773,Medium,0.66,1.36,0,-0.66,18.0
2025-05-19,Challenger,Hugo Dellien,Daniel Michalski,Clay,0.0462,Small,0.44,1.28,1,0.12,18.0
2025-05-19,Challenger,Hugo Dellien,Mika Brunold,Clay,0.1086,Strong,1.11,1.4,1,0.44,18.0
2025-05-19,Challenger,Christoph Negritu,Nerman Fatic,Clay,0.0872,Strong,1.11,2.63,0,-1.11,18.0
2025-05-19,Challenger,Christoph Negritu,Matej Dodig,Clay,0.1016,Strong,1.11,1.8,1,0.89,18.0
2025-05-19,Challenger,Nerman Fatic,Mili Poljicak,Clay,0.05,Small,0.44,1.8,1,0.35,18.0
2025-05-19,Challenger,Michael Geerts,Mili Poljicak,Clay,0.0761,Medium,0.66,2.1,0,-0.66,18.0
2025-05-19,Challenger,Jay Clarke,Joel Schwaerzler,Clay,0.1133,Strong,1.11,2.2,1,1.33,18.0
2025-05-19,Challenger,Marat Sharipov,Yanaki Milev,Clay,0.0346,Small,0.44,1.25,1,0.11,18.0
2025-05-19,Challenger,Marat Sharipov,Joel Schwaerzler,Clay,0.0786,Medium,0.66,1.83,0,-0.66,18.0
2025-05-19,Challenger,Genaro Alberto Olivieri,Mili Poljicak,Clay,0.0934,Strong,1.11,1.83,0,-1.11,18.0
2025-05-19,Challenger,Matthew Dellavedova,Martin Krumich,Clay,0.039,Small,0.44,2.1,0,-0.44,18.0
2025-05-19,Challenger,Daniel Michalski,Max Houkes,Clay,0.0474,Small,0.44,2.38,1,0.6,18.0
2025-05-19,Challenger,Neil Oberleitner,Andrew Paulson,Clay,0.0619,Medium,0.66,2.1,1,0.73,18.0
2025-05-19,Challenger,Neil Oberleitner,Berk Bugarikj ,Clay,0.0319,Small,0.44,1.06,1,0.03,18.0
2025-05-19,Challenger,Mili Poljicak,Kalin Ivanovski,Clay,0.1112,Strong,1.11,1.5,1,0.55,18.0
2025-05-19,Challenger,Mika Brunold,Luka Mikrut,Clay,0.0684,Medium,0.66,2.25,1,0.82,18.0
2025-05-19,Challenger,Fajing Sun,Daniil Glinka,Hard,0.045,Small,0.44,1.44,0,-0.44,18.0
2025-05-19,Challenger,Florent Bax,Eliakim Coulibaly,Hard,0.0555,Medium,0.66,2.5,0,-0.66,18.0
2025-05-19,Challenger,Alastair Gray,Lukas Pokorny,Hard,0.0498,Small,0.44,1.91,0,-0.44,18.0
2025-05-19,Challenger,Philip Henning,Johannus Monday,Hard,0.0372,Small,0.44,3.0,0,-0.44,18.0
2025-05-19,Challenger,Clement Chidekh,Nathan Trouve,Hard,0.0853,Strong,1.11,1.25,1,0.28,18.0
2025-05-19,Challenger,Stuart Parker,Semen Pankin,Hard,0.0784,Medium,0.66,1.33,0,-0.66,18.0
2025-05-19,Challenger,Harry Wendelken,Tibo Colson,Hard,0.0527,Medium,0.66,2.25,0,-0.66,18.0
2025-05-19,Challenger,Dane Sweeny,Fabrizio Andaloro,Hard,0.1003,Strong,1.11,3.0,0,-1.11,18.0
2025-05-19,Challenger,Johannus Monday,Lukas Pokorny,Hard,0.1089,Strong,1.11,1.73,0,-1.11,18.0
2025-05-19,Challenger,Ilya Snitari,Federico Cina,Hard,0.0964,Strong,1.11,4.33,0,-1.11,18.0
2025-05-26,ATP,Richard Gasquet,Terence Atmane,Clay,0.0526,Medium,0.29,2.38,1,0.4,23.57
2025-05-26,ATP,Gael Monfils,Jack Draper,Clay,0.0446,Small,0.19,6.0,0,-0.19,23.57
2025-05-26,ATP,Novak Djokovic,Cameron Norrie,Clay,0.0584,Medium,0.29,1.17,1,0.05,23.57
2025-05-26,ATP,Marin Cilic,Flavio Cobolli,Clay,0.0864,Strong,0.48,3.0,0,-0.48,23.57
2025-05-26,ATP,Pablo Carreno Busta,Frances Tiafoe,Clay,0.1006,Strong,0.48,2.5,0,-0.48,23.57
2025-05-26,ATP,Yannick Hanfmann,Lorenzo Musetti,Clay,0.0405,Small,0.19,11.0,0,-0.19,23.57
2025-05-26,ATP,Marton Fucsovics,Tommy Paul,Clay,0.0727,Medium,0.29,5.0,0,-0.29,23.57
2025-05-26,ATP,Marcos Giron,Tallon Griekspoor,Clay,0.0891,Strong,0.48,3.5,0,-0.48,23.57
2025-05-26,ATP,Quentin Halys,Miomir Kecmanovic,Clay,0.0714,Medium,0.29,2.38,1,0.4,23.57
2025-05-26,ATP,Karen Khachanov,Sebastian Ofner,Clay,0.0324,Small,0.19,1.44,1,0.08,23.57
2025-05-26,ATP,Kamil Majchrzak,Hamad Medjedovic,Clay,0.1009,Strong,0.48,2.38,0,-0.48,23.57
2025-05-26,ATP,Nicolas Jarry,Arthur Fils,Clay,0.0668,Medium,0.29,5.5,0,-0.29,23.57
2025-05-26,ATP,Botic Van De Zandschulp,Emilio Nava,Clay,0.0767,Medium,0.29,1.73,0,-0.29,23.57
2025-05-26,ATP,Alexander Bublik,Alex De Minaur,Clay,0.0917,Strong,0.48,8.0,1,3.36,23.57
2025-05-26,ATP,Roman Safiullin,Frances Tiafoe,Clay,0.0502,Medium,0.29,3.0,0,-0.29,23.57
2025-05-26,ATP,Arthur Rinderknech,Jannik Sinner,Clay,0.0431,Small,0.19,29.0,0,-0.19,23.57
2025-05-26,ATP,Nuno Borges,Casper Ruud,Clay,0.0816,Strong,0.48,8.0,1,3.36,23.57
2025-05-26,ATP,Nuno Borges,Kyrian Jacquet,Clay,0.076,Medium,0.29,1.57,1,0.17,23.57
2025-05-26,ATP,Jaume Munar,Arthur Fils,Clay,0.09,Strong,0.48,5.0,0,-0.48,23.57
2025-05-26,ATP,Felix Auger Aliassime,Matteo Arnaldi,Clay,0.0389,Small,0.19,1.8,0,-0.19,23.57
2025-05-26,ATP,Fabian Marozsan,Carlos Alcaraz,Clay,0.0532,Medium,0.29,15.0,0,-0.29,23.57
2025-05-26,ATP,Henrique Rocha,Jakub Mensik,Clay,0.0615,Medium,0.29,11.0,1,2.9,23.57
2025-05-26,Challenger,Kaichi Uchida,Charles Broom,Hard,0.0532,Medium,0.29,3.0,1,0.58,23.57
2025-05-26,Challenger,Alexis Gautier,Erik Arutiunian,Hard,0.0419,Small,0.19,3.4,0,-0.19,23.57
2025-05-26,Challenger,Masamichi Imamura,Kasidit Samrej,Hard,0.0721,Medium,0.29,2.1,1,0.32,23.57
2025-05-26,Challenger,Philip Henning,Daniil Glinka,Hard,0.0567,Medium,0.29,2.0,1,0.29,23.57
2025-05-26,Challenger,Clement Chidekh,Robert Strombachs,Hard,0.051,Medium,0.29,1.8,1,0.23,23.57
2025-05-26,Challenger,Clement Chidekh,Lukas Pokorny,Hard,0.0891,Strong,0.48,2.2,1,0.58,23.57
2025-05-26,Challenger,Stuart Parker,Ilya Snitari,Hard,0.0496,Small,0.19,1.5,1,0.1,23.57
2025-05-26,Challenger,Stuart Parker,Filip Pieczonka,Hard,0.0748,Medium,0.29,1.5,1,0.14,23.57
2025-05-26,Challenger,Harry Wendelken,Theo Papamalamis,Hard,0.0754,Medium,0.29,1.53,1,0.15,23.57
2025-05-26,Challenger,Semen Pankin,Filip Pieczonka,Hard,0.0565,Medium,0.29,2.2,0,-0.29,23.57
2025-05-26,Challenger,Martin Klizan,Justin Engel,Clay,0.0724,Medium,0.29,2.1,1,0.32,23.57
2025-05-26,Challenger,Martin Klizan,Andres Santamarta Roig,Clay,0.0694,Medium,0.29,1.83,1,0.24,23.57
2025-05-26,Challenger,Ivan Gakhov,Joel Schwaerzler,Clay,0.0621,Medium,0.29,1.73,0,-0.29,23.57
2025-05-26,Challenger,Viktor Durasovic,Adolfo Daniel Vallejo,Clay,0.079,Medium,0.29,2.63,0,-0.29,23.57
2025-05-26,Challenger,Filip Cristian Jianu,Federico Bondioli,Clay,0.0815,Strong,0.48,1.44,0,-0.48,23.57
2025-05-26,Challenger,Chun Hsin Tseng,Federico Bondioli,Clay,0.0474,Small,0.19,1.18,1,0.03,23.57
2025-05-26,Challenger,Chun Hsin Tseng,Joel Schwaerzler,Clay,0.108,Strong,0.48,1.4,1,0.19,23.57
2025-05-26,Challenger,Max Wiskandt,Justin Engel,Clay,0.0723,Medium,0.29,2.5,0,-0.29,23.57
2025-05-26,Challenger,Jerome Kym,Lorenzo Carboni,Clay,0.044,Small,0.19,1.25,1,0.05,23.57
2025-05-26,Challenger,Luca Castagnola,Ignacio Buse,Clay,0.0613,Medium,0.29,8.0,0,-0.29,23.57
2025-05-26,Challenger,Coleman Wong,Andres Santamarta Roig,Clay,0.0744,Medium,0.29,1.57,0,-0.29,23.57
2025-05-26,Challenger,Nicolas Kicker,Patrick Maloney,Hard,0.1057,Strong,0.48,2.0,0,-0.48,23.57
2025-05-26,Challenger,Karue Sell,Paul Jubb,Hard,0.0528,Medium,0.29,1.83,0,-0.29,23.57
2025-05-26,Challenger,Elmar Ejupovic,Stefan Kozlov,Hard,0.0738,Medium,0.29,3.25,0,-0.29,23.57
2025-05-26,Challenger,Naoki Nakagawa,Andres Andrade,Hard,0.0713,Medium,0.29,2.75,0,-0.29,23.57
2025-05-26,Challenger,Naoki Nakagawa,Alexander Kotzen,Hard,0.0641,Medium,0.29,1.91,1,0.26,23.57
2025-05-26,Challenger,Alex Rybakov,Daniel Milavsky,Hard,0.0569,Medium,0.29,1.4,0,-0.29,23.57
2025-05-26,Challenger,Yusuke Takahashi,Hayden Jones,Hard,0.0327,Small,0.19,1.22,1,0.04,23.57
2025-05-26,Challenger,Rio Noguchi,Paul Jubb,Hard,0.0395,Small,0.19,1.83,1,0.16,23.57
2025-05-26,Challenger,Rio Noguchi,Yi Zhou,Hard,0.0845,Strong,0.48,1.5,1,0.24,23.57
2025-05-26,Challenger,Yuta Shimizu,Andres Martin,Hard,0.0877,Strong,0.48,1.83,0,-0.48,23.57
2025-05-26,Challenger,Liam Draxl,Kenta Miyoshi,Hard,0.048,Small,0.19,1.33,1,0.06,23.57
2025-06-02,Challenger,Robin Haase,Marko Topo,Clay,0.0716,Medium,0.44,3.4,0,-0.44,20.75
2025-06-02,Challenger,Cedrik Marcel Stebe,Mats Rosenkranz,Clay,0.0325,Small,0.29,2.62,0,-0.29,20.75
2025-06-02,Challenger,Facundo Mena,Daniel Rincon,Clay,0.083,Strong,0.74,2.5,1,1.11,20.75
2025-06-02,Challenger,Facundo Mena,Justin Engel,Clay,0.0863,Strong,0.74,1.8,1,0.59,20.75
2025-06-02,Challenger,Alexey Vatutin,Dominic Stricker,Clay,0.1002,Strong,0.74,2.63,0,-0.74,20.75
2025-06-02,Challenger,Alexey Vatutin,Mika Brunold,Clay,0.0377,Small,0.29,1.83,1,0.24,20.75
2025-06-02,Challenger,Denis Yevseyev,Ignacio Buse,Clay,0.0329,Small,0.29,3.5,0,-0.29,20.75
2025-06-02,Challenger,Daniel Masur,Daniel Michalski,Clay,0.0409,Small,0.29,2.5,1,0.44,20.75
2025-06-02,Challenger,Daniel Masur,Marko Topo,Clay,0.0513,Medium,0.44,2.62,0,-0.44,20.75
2025-06-02,Challenger,Sumit Nagal,Tom Gentzsch,Clay,0.0708,Medium,0.44,1.57,1,0.25,20.75
2025-06-02,Challenger,Viktor Durasovic,Max Houkes,Clay,0.066,Medium,0.44,2.62,1,0.72,20.75
2025-06-02,Challenger,Viktor Durasovic,Francesco Passaro,Clay,0.105,Strong,0.74,6.0,0,-0.74,20.75
2025-06-02,Challenger,Marat Sharipov,Emilio Nava,Clay,0.0753,Medium,0.44,4.0,0,-0.44,20.75
2025-06-02,Challenger,Vladyslav Orlov,Francesco Maestrelli,Clay,0.0453,Small,0.29,5.0,0,-0.29,20.75
2025-06-02,Challenger,Florian Broska,Francesco Passaro,Clay,0.0653,Medium,0.44,5.5,0,-0.44,20.75
2025-06-02,Challenger,Emilio Nava,Guy Den Ouden,Clay,0.0491,Small,0.29,1.57,0,-0.29,20.75
2025-06-02,Challenger,Max Wiskandt,Francesco Maestrelli,Clay,0.0849,Strong,0.74,4.0,1,2.22,20.75
2025-06-02,Challenger,Guy Den Ouden,Marko Topo,Clay,0.0497,Small,0.29,1.36,1,0.1,20.75
2025-06-02,Challenger,Andrej Martin,Andrew Paulson,Clay,0.0383,Small,0.29,1.83,1,0.24,20.75
2025-06-02,Challenger,Andrej Martin,Milos Karol,Clay,0.108,Strong,0.74,1.83,0,-0.74,20.75
2025-06-02,Challenger,Stefano Travaglia,Lukas Pokorny,Clay,0.0558,Medium,0.44,1.67,0,-0.44,20.75
2025-06-02,Challenger,Jozef Kovalik,Milos Karol,Clay,0.0734,Medium,0.44,1.5,0,-0.44,20.75
2025-06-02,Challenger,Hugo Dellien,Dimitar Kuzmanov,Clay,0.0461,Small,0.29,1.44,1,0.13,20.75
2025-06-02,Challenger,Hugo Dellien,Vitaliy Sachko,Clay,0.064,Medium,0.44,1.57,1,0.25,20.75
2025-06-02,Challenger,Alejandro Tabilo,Lukas Klein,Clay,0.0989,Strong,0.74,1.44,1,0.33,20.75
2025-06-02,Challenger,Alejandro Tabilo,Zsombor Piros,Clay,0.0306,Small,0.29,1.83,1,0.24,20.75
2025-06-02,Challenger,Alejandro Tabilo,Chun Hsin Tseng,Clay,0.0699,Medium,0.44,1.83,0,-0.44,20.75
2025-06-02,Challenger,Alejandro Tabilo,Hynek Barton,Clay,0.0583,Medium,0.44,1.33,1,0.15,20.75
2025-06-02,Challenger,Enrico Dalla Valle,Alejandro Moro Canas,Clay,0.0481,Small,0.29,2.5,0,-0.29,20.75
2025-06-02,Challenger,Filip Cristian Jianu,Nikolas Sanchez Izquierdo,Clay,0.0458,Small,0.29,2.0,1,0.29,20.75
2025-06-02,Challenger,Michael Vrbensky,Milos Karol,Clay,0.0362,Small,0.29,1.91,0,-0.29,20.75
2025-06-02,Challenger,Alexander Shevchenko,Alejandro Moro Canas,Clay,0.0408,Small,0.29,1.57,1,0.17,20.75
2025-06-02,Challenger,Alexander Shevchenko,Petr Brunclik,Clay,0.0498,Small,0.29,1.5,1,0.14,20.75
2025-06-02,Challenger,Lukas Pokorny,Maxim Mrva,Clay,0.0877,Strong,0.74,2.2,0,-0.74,20.75
2025-06-02,Challenger,Antoine Escoffier,Yibing Wu,Hard,0.1178,Strong,0.74,3.75,0,-0.74,20.75
2025-06-02,Challenger,Antoine Escoffier,Isaiah Strode,Hard,0.048,Small,0.29,1.3,1,0.09,20.75
2025-06-02,Challenger,Strong Kirchheimer,Alex Rybakov,Hard,0.0443,Small,0.29,4.0,0,-0.29,20.75
2025-06-02,Challenger,Alex Rybakov,Nicolas Mejia,Hard,0.0379,Small,0.29,2.0,1,0.29,20.75
2025-06-02,Challenger,Aziz Dougaz,Andres Martin,Hard,0.0637,Medium,0.44,1.83,0,-0.44,20.75
2025-06-02,Challenger,Isaiah Strode,Adria Soriano Barrera,Hard,0.0449,Small,0.29,3.4,1,0.7,20.75
2025-06-02,Challenger,Rio Noguchi,Yi Zhou,Hard,0.0461,Small,0.29,1.44,0,-0.29,20.75
2025-06-02,Challenger,Alex Bolt,Giles Hussey,Grass,0.0681,Medium,0.44,1.44,1,0.2,20.75
2025-06-02,Challenger,Kamil Majchrzak,Zachary Svajda,Grass,0.1132,Strong,0.74,1.57,0,-0.74,20.75
2025-06-02,Challenger,Hugo Grenier,Jack Pinnington Jones,Grass,0.0732,Medium,0.44,1.91,0,-0.44,20.75
2025-06-02,Challenger,Marc Andrea Huesler,Otto Virtanen,Grass,0.1016,Strong,0.74,2.2,0,-0.74,20.75
2025-06-02,Challenger,Marc Andrea Huesler,Harold Mayot,Grass,0.0709,Medium,0.44,2.0,1,0.44,20.75
2025-06-02,Challenger,Patrick Zahraj,Murphy Cassone,Grass,0.1023,Strong,0.74,2.62,0,-0.74,20.75
2025-06-02,Challenger,Brandon Holt,Murphy Cassone,Grass,0.0761,Medium,0.44,1.8,1,0.35,20.75
2025-06-02,Challenger,Johannus Monday,Coleman Wong,Grass,0.048,Small,0.29,2.0,0,-0.29,20.75
2025-06-09,ATP,Gael Monfils,Alex Michelsen,Grass,0.0699,Medium,0.24,2.0,0,-0.24,18.92
2025-06-09,ATP,Roberto Bautista Agut,Hubert Hurkacz,Grass,0.0736,Medium,0.24,3.4,0,-0.24,18.92
2025-06-09,ATP,Daniel Evans,Rinky Hijikata,Grass,0.0948,Strong,0.4,2.6,1,0.64,18.92
2025-06-09,ATP,Yannick Hanfmann,Marton Fucsovics,Grass,0.0695,Medium,0.24,2.6,0,-0.24,18.92
2025-06-09,ATP,Nicolas Jarry,Reilly Opelka,Grass,0.068,Medium,0.24,2.05,0,-0.24,18.92
2025-06-09,ATP,Reilly Opelka,Jesper De Jong,Grass,0.0339,Small,0.16,1.73,1,0.12,18.92
2025-06-09,ATP,Benjamin Bonzi,Jiri Lehecka,Grass,0.0715,Medium,0.24,3.0,0,-0.24,18.92
2025-06-09,ATP,Arthur Rinderknech,Denis Shapovalov,Grass,0.0467,Small,0.16,2.88,1,0.3,18.92
2025-06-09,ATP,Aleksandar Vukic,Gabriel Diallo,Grass,0.0399,Small,0.16,2.38,0,-0.16,18.92
2025-06-09,ATP,Nuno Borges,Nishesh Basavareddy,Grass,0.0349,Small,0.16,1.53,1,0.08,18.92
2025-06-09,ATP,Brandon Nakashima,Jacob Fearnley,Grass,0.0447,Small,0.16,1.85,1,0.14,18.92
2025-06-09,Challenger,Facundo Bagnis,Lautaro Midon,Clay,0.0528,Medium,0.24,1.91,0,-0.24,18.92
2025-06-09,Challenger,Wilson Leite,Matheus Pucinelli De Almeida,Clay,0.0317,Small,0.16,6.0,0,-0.16,18.92
2025-06-09,Challenger,Wilson Leite,Santiago De La Fuente,Clay,0.0532,Medium,0.24,2.0,1,0.24,18.92
2025-06-09,Challenger,Hernan Casanova,Genaro Alberto Olivieri,Clay,0.0563,Medium,0.24,2.63,1,0.39,18.92
2025-06-09,Challenger,Mariano Kestelboim,Joao Lucas Reis Da Silva,Clay,0.0551,Medium,0.24,2.75,0,-0.24,18.92
2025-06-09,Challenger,Mariano Kestelboim,Alvaro Guillen Meza,Clay,0.0386,Small,0.16,3.75,1,0.44,18.92
2025-06-09,Challenger,Lorenzo Joaquin Rodriguez,John Sperle,Clay,0.0701,Medium,0.24,1.53,1,0.13,18.92
2025-06-09,Challenger,Joao Lucas Reis Da Silva,Gonzalo Bueno,Clay,0.0391,Small,0.16,1.62,1,0.1,18.92
2025-06-09,Challenger,Joao Lucas Reis Da Silva,Lautaro Midon,Clay,0.0346,Small,0.16,1.91,1,0.15,18.92
2025-06-09,Challenger,Igor Gimenez,Tomas Martinez,Clay,0.0893,Strong,0.4,1.73,1,0.29,18.92
2025-06-09,Challenger,Pedro Boscardin Dias,Gonzalo Bueno,Clay,0.1083,Strong,0.4,2.5,0,-0.4,18.92
2025-06-09,Challenger,Dali Blanch,Bruno Kuzuhara,Clay,0.0686,Medium,0.24,1.8,1,0.19,18.92
2025-06-09,Challenger,Marco Trungelliti,Clement Tabur,Clay,0.0763,Medium,0.24,1.83,1,0.2,18.92
2025-06-09,Challenger,Marco Trungelliti,Alejandro Moro Canas,Clay,0.105,Strong,0.4,1.83,1,0.33,18.92
2025-06-09,Challenger,Dimitar Kuzmanov,Arthur Cazaux,Clay,0.068,Medium,0.24,3.0,1,0.48,18.92
2025-06-09,Challenger,Calvin Hemery,Clement Tabur,Clay,0.0863,Strong,0.4,1.83,0,-0.4,18.92
2025-06-09,Challenger,Matteo Martineau,Adolfo Daniel Vallejo,Clay,0.062,Medium,0.24,2.0,0,-0.24,18.92
2025-06-09,Challenger,Yu Hsiou Hsu,Clement Tabur,Clay,0.1045,Strong,0.4,3.4,0,-0.4,18.92
2025-06-09,Challenger,Miguel Damas,Timo Legout,Clay,0.117,Strong,0.4,1.73,0,-0.4,18.92
2025-06-09,Challenger,Radu Albot,Pierluigi Basile,Clay,0.1141,Strong,0.4,1.57,0,-0.4,18.92
2025-06-09,Challenger,Stefano Travaglia,Dalibor Svrcina,Clay,0.0448,Small,0.16,3.0,0,-0.16,18.92
2025-06-09,Challenger,Nerman Fatic,Andrea Pellegrino,Clay,0.0901,Strong,0.4,2.38,0,-0.4,18.92
2025-06-09,Challenger,Nerman Fatic,Dalibor Svrcina,Clay,0.072,Medium,0.24,2.5,1,0.36,18.92
2025-06-09,Challenger,Nerman Fatic,Francesco Forti,Clay,0.0572,Medium,0.24,1.4,1,0.1,18.92
2025-06-09,Challenger,Andrea Pellegrino,Luca Nardi,Clay,0.118,Strong,0.4,2.63,1,0.65,18.92
2025-06-09,Challenger,Andrea Pellegrino,Francesco Passaro,Clay,0.0446,Small,0.16,2.63,1,0.26,18.92
2025-06-09,Challenger,Andrea Pellegrino,Gabriele Piraino,Clay,0.1094,Strong,0.4,1.36,1,0.14,18.92
2025-06-09,Challenger,Vitaliy Sachko,Federico Bondioli,Clay,0.0796,Medium,0.24,1.36,0,-0.24,18.92
2025-06-09,Challenger,Luka Pavlovic,Lorenzo Carboni,Clay,0.0641,Medium,0.24,1.44,1,0.11,18.92
2025-06-09,Challenger,Federico Arnaboldi,Pierluigi Basile,Clay,0.1021,Strong,0.4,1.53,0,-0.4,18.92
2025-06-09,Challenger,Alex Marti Pujolras,Federico Bondioli,Clay,0.0827,Strong,0.4,1.83,0,-0.4,18.92
2025-06-09,Challenger,Samuel Vincent Ruggeri,Federico Bondioli,Clay,0.0416,Small,0.16,2.0,0,-0.16,18.92
2025-06-09,Challenger,Gabriele Pennaforti,Lucio Ratti,Clay,0.0481,Small,0.16,1.12,0,-0.16,18.92
2025-06-09,Challenger,Andrej Martin,Emilio Nava,Clay,0.0727,Medium,0.24,4.5,0,-0.24,18.92
2025-06-09,Challenger,Norbert Gombos,Marko Topo,Clay,0.0998,Strong,0.4,2.2,0,-0.4,18.92
2025-06-09,Challenger,Jan Choinski,Alexander Shevchenko,Clay,0.0831,Strong,0.4,2.75,0,-0.4,18.92
2025-06-09,Challenger,Daniel Cukierman,Matej Dodig,Clay,0.0305,Small,0.16,3.25,0,-0.16,18.92
2025-06-09,Challenger,Vadym Ursu,Toby Alex Kodat,Clay,0.0525,Medium,0.24,3.25,0,-0.24,18.92
2025-06-09,Challenger,Oleg Prihodko,Valentin Royer,Clay,0.087,Strong,0.4,5.5,0,-0.4,18.92
2025-06-09,Challenger,Jurij Rodionov,Dino Prizmic,Clay,0.0939,Strong,0.4,3.0,0,-0.4,18.92
2025-06-09,Challenger,Gabi Adrian Boitan,Marko Topo,Clay,0.0925,Strong,0.4,2.75,0,-0.4,18.92
2025-06-09,Challenger,Emilio Nava,Federico Cina,Clay,0.0516,Medium,0.24,1.36,0,-0.24,18.92
2025-06-09,Challenger,Alexander Shevchenko,Federico Cina,Clay,0.1088,Strong,0.4,1.53,1,0.21,18.92
2025-06-09,Challenger,Valentin Royer,Marko Topo,Clay,0.0725,Medium,0.24,1.53,1,0.13,18.92
2025-06-09,Challenger,Andrew Paulson,Marko Topo,Clay,0.0387,Small,0.16,3.0,0,-0.16,18.92
2025-06-09,Challenger,Toby Alex Kodat,Lukas Pokorny,Clay,0.0378,Small,0.16,1.83,1,0.13,18.92
2025-06-09,Challenger,Yasutaka Uchiyama,Kyle Edmund,Grass,0.0955,Strong,0.4,1.73,0,-0.4,18.92
2025-06-09,Challenger,Alex Bolt,Zachary Svajda,Grass,0.0507,Medium,0.24,1.8,0,-0.24,18.92
2025-06-09,Challenger,Omar Jasika,Giles Hussey,Grass,0.047,Small,0.16,1.57,0,-0.16,18.92
