candidate_id,tour,date,date_key,month,side,player_name,opponent_name,surface,tourney_name,tourney_id,round,raw_prob,artifact_prob,market_prob,odds,actual_result,source_bookmaker,odds_source_confidence,bp_convert_rate_diff,bp_convert_rate_surface_diff,bp_save_rate_diff,bp_save_rate_surface_diff,deciding_set_win_rate_diff,elo_diff,h2h_surface_win_rate_diff,h2h_win_rate_diff,matches_played_diff,points_diff,rank_diff,rank_momentum_diff,recent_form_diff,recent_surface_form_diff,return_rating_diff,return_rating_surface_diff,serve_rating_diff,serve_rating_surface_diff,surface_elo_diff,win_pct_diff,raw_edge,artifact_edge,log_odds,is_near_dog,wf_period,target
challenger:2026-03-02:109:A,challenger,2026-03-02,2026-03-02,2026-03,A,Constantin Bittoun Kouzmine,Svyatoslav Gulin,Hard,Hersonissos 1 CH,2026-2983,Q1,0.3412752,0.2483660130718954,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0002859878299398,-0.0125224231160691,0.0182750788577609,-0.040125644574412,0.1267226730605132,-119.35232494529988,-0.0,-0.0,12.0,-35.0,-139.0,0.1456323337679269,-0.0738898283274834,-0.0954872651479673,0.0080170231149668,0.0141843273559372,0.0211553525135616,0.0232620430240803,-88.85239560517357,-0.1672918229557389,0.003925802409638579,-0.08898338451846602,1.0116009116784799,True,train,0
challenger:2026-03-02:144:A,challenger,2026-03-02,2026-03-02,2026-03,A,Daniel Elahi Galan,Gustavo Heide,Clay,Brasilia CH,2026-3065,R32,0.4446505,0.437037037037037,0.391304347826087,2.38,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0106140173604483,0.0064774960811339,-0.0912846143729909,0.0008733095513453,0.0505197182117897,-65.86897279377922,-0.0,-0.0,47.0,173.0,89.0,-0.0,-0.3869467566183759,-0.5509068939342538,-0.076866925322041,-0.0966813056468824,-0.0133804997730356,-0.0036674489467387,-69.83609641971816,0.0424651162790697,0.05334615217391303,0.04573268921095003,0.8671004876833833,True,train,0
challenger:2026-03-02:132:A,challenger,2026-03-02,2026-03-02,2026-03,A,Daniel Rincon,Toby Samuel,Hard,Hersonissos 1 CH,2026-2983,R16,0.38452002,0.3263157894736842,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0247396384473086,-0.0316626780750058,-0.2227372863671595,-0.1977270572971665,0.2044745918865747,-79.93282101666023,-0.0,-0.0,126.0,30.0,23.0,-0.0,-0.2552491887871541,-0.0120766066145576,-0.0310953071749386,-0.0297231058123206,-0.0725138804938969,-0.0379950596490274,-48.08523717805042,-0.0957754231457271,0.047170622409638596,-0.011033608116677196,1.0116009116784799,True,train,0
challenger:2026-03-02:146:B,challenger,2026-03-02,2026-03-02,2026-03,B,Eduardo Ribeiro,Nicolas Moreno De Alboran,Clay,Brasilia CH,2026-3065,Q2,0.48481417000000004,0.562962962962963,0.3373493975903614,2.75,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.0286826141980701,0.1412998132295161,-0.0189676920463749,-0.0482447436006857,-0.1329314915232307,-231.71274273576887,0.0,0.0,-81.0,50.0,231.0,0.0,-0.1203434514614519,0.0382415536542671,0.0102246144738645,0.0231802174796715,-0.0335564248150743,-0.0339160436271323,-123.46940988518897,-0.1859649122807017,0.14746477240963862,0.22561356537260158,1.0116009116784799,True,train,1
challenger:2026-03-02:160:A,challenger,2026-03-02,2026-03-02,2026-03,A,Facundo Diaz Acosta,Adolfo Daniel Vallejo,Clay,Brasilia CH,2026-3065,QF,0.3835861,0.3076923076923077,0.4240837696335078,2.2,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.1776807659850048,0.1626035166604122,0.1974347139469942,0.1824950517543452,-0.2763409467590272,-119.63009522729772,-0.0,-0.0,36.0,-153.0,-68.0,0.0069444444444444,-0.1860044093564712,-0.1860044093564712,-0.0230198948685994,-0.0232969068081844,-0.005588580926084,-0.0052046639786764,-112.79043777036372,0.0878246753246754,-0.040497669633507816,-0.11639146194120009,0.7884573603642703,True,train,0
challenger:2026-03-02:44:A,challenger,2026-03-02,2026-03-02,2026-03,A,Filip Cristian Jianu,Arthur Gea,Clay,Kigali 1 CH,2026-2913,R16,0.42330855,0.3636363636363636,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0301921586837843,0.0319381094400365,0.0068334659735141,0.1632522699196616,0.2552349175420274,-92.98656401309904,-0.0,-0.0,120.0,-39.0,-36.0,0.0810496794871794,-0.3669880165367068,0.1607959574231343,-0.0245680730788963,-0.0278456304926486,-0.0124024366216289,0.0276480478446223,13.110968221238863,-0.0054545454545454,0.08595915240963858,0.02628696604600217,1.0116009116784799,True,train,0
challenger:2026-03-02:41:B,challenger,2026-03-02,2026-03-02,2026-03,B,Gabriele Pennaforti,Florent Bax,Clay,Kigali 1 CH,2026-2913,R32,0.35298320000000005,0.3267326732673267,0.4240837696335078,2.2,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0824086371115728,-0.0084740284395862,-0.1470446004738325,-0.1429467427872295,-0.1493907261124653,-78.20190722386656,-0.0,-0.0,-15.0,-113.0,-264.0,0.0025489115458804,-0.1022446704636938,0.0662808463117215,0.0355895220147035,0.0109077169979137,0.0001902165093561,0.0071415012111258,-47.47908675520034,-0.1371428571428571,-0.07110056963350775,-0.09735109636618111,0.7884573603642703,True,train,0
challenger:2026-03-02:130:B,challenger,2026-03-02,2026-03-02,2026-03,B,Gabriele Piraino,Ioannis Xilas,Hard,Hersonissos 1 CH,2026-2983,R32,0.5035168999999999,0.562962962962963,0.3913043478260869,2.38,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0076260289597265,0.0141574581022518,0.0749965109009966,0.0731948996578513,-0.0392863030619379,-17.780438424513022,-0.0,-0.0,52.0,24.0,56.0,-0.0,-0.0,-0.0191171414290978,-0.0111242093579287,-0.0172086291878201,-0.006862136076722,0.003707252625628,-6.645633788374653,-0.1601186063750926,0.11221255217391302,0.17165861513687608,0.8671004876833833,True,train,0
challenger:2026-03-02:69:B,challenger,2026-03-02,2026-03-02,2026-03,B,George Loffhagen,Sebastian Ofner,Hard,Thionville CH,2026-2973,R32,0.34664226,0.3267326732673267,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0818862318081298,-0.0632059287314124,0.0557589704576921,0.0415046402662929,0.0388835700743078,-177.75451722615958,-0.0,-0.0,-113.0,-185.0,-79.0,-0.0071174377224199,-0.26520174804577,-0.26520174804577,0.0012254139950483,0.0034475419090705,-0.0210829188592119,-0.0297435618051886,-81.08048889193628,-0.0434362934362935,0.009292862409638558,-0.010616724323034732,1.0116009116784799,True,train,0
challenger:2026-03-02:59:B,challenger,2026-03-02,2026-03-02,2026-03,B,Gilles Arnaud Bailly,Pierre Hugues Herbert,Hard,Thionville CH,2026-2973,R32,0.3316325,0.3267326732673267,0.3913043478260869,2.38,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0615714700294525,0.0592345036792207,-0.1963297249852933,-0.2329887302752498,-0.1227251105246623,-168.4991437025426,-0.0,-0.0,-110.0,-116.0,-53.0,-0.0069930069930069,-0.2856779137442846,-0.379830212098401,0.0035326426970021,-0.0105231642624945,-0.0505119438659148,-0.0628204731323076,-259.46350318876307,-0.1802791123312743,-0.05967184782608692,-0.06457167455876023,0.8671004876833833,True,train,0
challenger:2026-03-02:101:B,challenger,2026-03-02,2026-03-02,2026-03,B,Harry Wendelken,Dimitar Kuzmanov,Hard,Hersonissos 1 CH,2026-2983,SF,0.445329,0.3936170212765957,0.4109947643979057,2.25,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.0077977879699889,0.0077977879699889,0.1668459957446826,0.1668459957446826,0.1418257083170459,5.837184098690159,0.0,0.0,-194.0,-39.0,-52.0,0.0131507320287654,0.0352680297704102,0.0352680297704102,0.0324410362277521,0.0324410362277521,-0.0446548371319782,-0.0446548371319782,-2.567488907908455,-0.0384997326407455,0.034334235602094254,-0.01737774312131002,0.8109302162163288,True,train,1
challenger:2026-03-02:121:A,challenger,2026-03-02,2026-03-02,2026-03,A,Harry Wendelken,Stefan Dostanic,Hard,Hersonissos 1 CH,2026-2983,R16,0.46981496,0.437037037037037,0.4240837696335078,2.2,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.1570616695062849,-0.1570616695062849,0.119348734884184,0.119348734884184,0.0108179846095102,-68.53930557815715,0.0,0.0,-7.0,102.0,274.0,-0.0059880239520958,-0.4740331105314769,-0.4740331105314769,-0.0452139763973463,-0.0452139763973463,-0.0928956818071801,-0.0928956818071801,-83.40713064581178,-0.0883647798742138,0.0457311903664922,0.0129532674035292,0.7884573603642703,True,train,1
challenger:2026-03-02:122:A,challenger,2026-03-02,2026-03-02,2026-03,A,Harry Wendelken,Lukas Neumayer,Hard,Hersonissos 1 CH,2026-2983,QF,0.42319667,0.3636363636363636,0.4109947643979057,2.25,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.1166319200894296,-0.1390897504411829,-0.0976323503871212,-0.0724722147116053,0.0792543835108853,-67.66661029668126,0.0,0.0,-121.0,-93.0,-94.0,-0.0059880239520958,0.0631394818128052,0.0631394818128052,0.0294856354207062,0.0347203792925744,-0.0494082785236975,-0.0497872719288636,105.36671314502225,0.0110605074821079,0.012201905602094276,-0.04735840076154213,0.8109302162163288,True,train,1
challenger:2026-03-02:140:B,challenger,2026-03-02,2026-03-02,2026-03,B,Henrique Rocha,Thiago Monteiro,Clay,Brasilia CH,2026-3065,SF,0.45035080000000005,0.5172413793103448,0.4109947643979057,2.25,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0376909576290209,-0.0006725835923526,0.0994987986733518,0.0512435146952685,0.1940392585487743,-26.118627940617444,0.0,0.0,-30.0,90.0,39.0,0.0,0.0386322297485097,0.1713328573135334,0.0002545713253698,0.0255627879613396,0.0004988500431702,-0.0276235770789509,-49.698041405950335,-0.1978534530317467,0.03935603560209433,0.10624661491243903,0.8109302162163288,True,train,1
challenger:2026-03-02:128:B,challenger,2026-03-02,2026-03-02,2026-03,B,Ioannis Xilas,Stefanos Sakellaridis,Hard,Hersonissos 1 CH,2026-2983,QF,0.35856109999999997,0.33333333333333337,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0334113116660846,0.0334113116660846,-0.1517648456589773,-0.1517648456589773,0.0105943083456705,-103.32845527566656,-0.0,-0.0,-65.0,-67.0,-117.0,0.0259067357512953,-0.1655934382799583,-0.1655934382799583,-0.014510584532519,-0.014510584532519,-0.0242347347119886,-0.0242347347119886,-54.86564097710857,0.0144110275689223,0.021211702409638544,-0.004016064257028051,1.0116009116784799,True,train,0
challenger:2026-03-02:131:A,challenger,2026-03-02,2026-03-02,2026-03,A,Ioannis Xilas,Maxim Mrva,Hard,Hersonissos 1 CH,2026-2983,R16,0.5003482,0.437037037037037,0.391304347826087,2.38,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.0828503617590504,0.0848483807355658,-0.0090699386600111,-0.0096382335076029,-0.0561846943626306,-54.93562973272629,0.0,0.0,-31.0,-24.0,-55.0,0.0,0.1099259038790544,0.1099259038790544,0.0088661961753784,0.0089516622092891,0.0519524894008558,0.0524497448319941,-8.831515073344008,0.0263157894736841,0.10904385217391305,0.04573268921095003,0.8671004876833833,True,train,1
challenger:2026-03-02:125:A,challenger,2026-03-02,2026-03-02,2026-03,A,James Story,Lui Maxted ,Hard,Hersonissos 1 CH,2026-2983,Q1,0.51866865,0.437037037037037,0.4112149532710279,2.25,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.1312474747194064,-0.1122452015101986,0.0052185652777801,-0.0823005527844924,0.1927195700780606,-13.2094636196764,-0.0,-0.0,1.0,9.0,27.0,-0.010204081632653,0.0069690787246776,0.2181864365916453,0.0047453835124475,0.0087875482493208,-0.0027274141777322,0.007226057372327,37.909263824084746,-0.0303030303030303,0.10745369672897204,0.025822083766009085,0.8109302162163288,True,train,0
challenger:2026-03-02:64:A,challenger,2026-03-02,2026-03-02,2026-03,A,Jan Choinski,Nicolai Budkov Kjaer,Hard,Thionville CH,2026-2973,QF,0.4772999,0.437037037037037,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.1247763330379895,-0.0183371141402333,-0.0218976642161085,0.0319549656869373,0.1829972017474744,50.33527853801729,-0.0,-0.0,125.0,50.0,11.0,0.0044345898004434,0.0558160354507836,-0.170036074757696,-0.023566682731363,-0.0548783385519561,0.0308169613444323,0.0270664414608813,-207.8301066524266,-0.0444106720702465,0.13995050240963858,0.09968763944667558,1.0116009116784799,True,train,0
challenger:2026-03-02:100:B,challenger,2026-03-02,2026-03-02,2026-03,B,Javier Barranco Cosano,Dimitar Kuzmanov,Hard,Hersonissos 1 CH,2026-2983,R32,0.41004145000000003,0.38020833333333337,0.4109947643979057,2.25,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0959350741251041,0.0942222232667996,0.1918242899208153,0.1952840602044909,-0.1545998843574905,-81.19209313339661,-0.0,-0.0,-69.0,-65.0,-92.0,0.0191387559808612,-0.2219719817266021,-0.1349165460371651,0.0225158700834575,0.0216952579104767,-0.0198179694889294,-0.0168446076592326,-78.54991283498498,-0.083655552017468,-0.0009533143979056913,-0.03078643106457235,0.8109302162163288,True,train,0
challenger:2026-03-02:148:B,challenger,2026-03-02,2026-03-02,2026-03,B,Joao Eduardo Schiessl,Felipe Meligeni Alves,Clay,Brasilia CH,2026-3065,R32,0.23705023999999997,0.24264705882352944,0.4233870967741936,2.2,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0928348743055368,-0.1245404795039675,-0.1858473648467789,-0.1750831502754754,-0.504066116412444,-271.17619960076877,0.0,0.0,-176.0,-163.0,-266.0,0.0,-0.1067304095991517,-0.1067304095991517,0.0079915177097615,0.0040943713180861,-0.0270037501602135,-0.0265536682056219,-269.006284879679,-0.2610062893081761,-0.18633685677419365,-0.18074003795066418,0.7884573603642703,True,train,1
challenger:2026-03-02:13:B,challenger,2026-03-02,2026-03-02,2026-03,B,Joel Schwaerzler,Marco Trungelliti,Clay,Kigali 1 CH,2026-2913,QF,0.35745143999999995,0.33333333333333337,0.3913043478260869,2.38,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.042550602927282,0.034337347587793,0.1489974586026661,-0.0002983332081146,-0.038136169583723,-84.46472550236126,0.0,0.0,-117.0,-255.0,-125.0,0.0126315789473684,0.0542360943206683,-0.2308899261483608,-0.0776859306961364,-0.0548921845705481,0.0503671015404744,0.0084819358754359,-139.93634839804076,-0.0434782608695651,-0.033852907826086964,-0.05797101449275355,0.8671004876833833,True,train,1
challenger:2026-03-02:51:A,challenger,2026-03-02,2026-03-02,2026-03,A,Jonas Forejtek,Luka Mikrut,Clay,Kigali 1 CH,2026-2913,R32,0.27620146,0.2105263157894736,0.375,2.5,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0590235501585729,0.0489462128142285,-0.0190919807186954,0.0257833075357813,-0.3092127491991434,-119.09142647397198,-0.0,-0.0,109.0,-260.0,-282.0,0.0054347826086956,0.1170424483990292,-0.3995851838765555,-0.008293423036804,0.0069888061315385,0.0104423251274532,-0.0213918309609942,-223.0401748774893,-0.0460988379517303,-0.09879853999999999,-0.1644736842105264,0.9162907318741551,True,train,0
challenger:2026-03-02:158:B,challenger,2026-03-02,2026-03-02,2026-03,B,Juan Carlos Prado Angelo,Joao Lucas Reis Da Silva,Clay,Brasilia CH,2026-3065,R16,0.42171407000000005,0.3936170212765957,0.3913043478260869,2.38,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0728216044637105,-0.1595103707804854,-0.1637249829180437,-0.1811278909517059,0.6435578426162696,-1.2564448670641468,0.0,0.0,-88.0,-5.0,-3.0,0.003240123736046,-0.0624369178870178,-0.0294301532696108,-0.0077358398327399,-0.0028872847534837,-0.0557171455500929,-0.0556202870633568,14.79951667732621,0.0376157407407407,0.030409722173913134,0.0023126734505087843,0.8671004876833833,True,train,1
challenger:2026-03-02:171:B,challenger,2026-03-02,2026-03-02,2026-03,B,Juan Carlos Prado Angelo,Guy Den Ouden,Clay,Brasilia CH,2026-3065,R32,0.3143863,0.3267326732673267,0.35380835380835374,2.63,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.0767990076371004,0.0461751109053475,0.0560465684446544,-0.061071942176109,0.2792956999793659,-115.97931186329038,0.0,0.0,40.0,-93.0,-50.0,-0.0106007067137809,-0.1745745796173939,-0.321047181286034,-0.005186533205071,-0.014487258136374,-0.0609293363567899,-0.0457444742567103,-132.38543125831507,-0.078125,-0.03942205380835373,-0.027075680541027047,0.9669838461896731,True,train,1
challenger:2026-03-02:172:B,challenger,2026-03-02,2026-03-02,2026-03,B,Juan Carlos Prado Angelo,Henrique Rocha,Clay,Brasilia CH,2026-3065,QF,0.4771558,0.562962962962963,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.1283418337661435,0.0501926567396071,-0.0873010097387481,-0.0486879716049719,0.3562099714169322,15.93766700257197,-0.0,-0.0,1.0,-115.0,-52.0,-0.0106007067137809,-0.0598742755829039,-0.0962443588353144,0.005989107431233,-0.0113350302216693,-0.0650106519907565,-0.0342705811179021,64.11722768748632,0.0823080708661417,0.1398064024096386,0.22561356537260158,1.0116009116784799,True,train,0
challenger:2026-03-02:68:B,challenger,2026-03-02,2026-03-02,2026-03,B,Jurij Rodionov,Sebastian Ofner,Hard,Thionville CH,2026-2973,QF,0.39991575,0.38020833333333337,0.4240837696335078,2.2,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.1911246921918004,-0.172444389115083,0.0107320870986243,-0.0035222430927747,0.0961279350908898,-115.37858616886956,-0.0,-0.0,110.0,-134.0,-44.0,-0.0,-0.255204393641511,-0.255204393641511,0.0294953376482621,0.0317174655622843,-0.0454911164077947,-0.0541517593537714,7.459749943307543,-0.0295935470354075,-0.024168019633507787,-0.04387543630017443,0.7884573603642703,True,train,0
challenger:2026-03-02:96:B,challenger,2026-03-02,2026-03-02,2026-03,B,Justin Engel,Giulio Zeppieri,Hard,Thionville CH,2026-2973,R32,0.3895571,0.38020833333333337,0.3913043478260869,2.38,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.139707753794308,0.139707753794308,-0.0695941931427469,-0.0695941931427469,0.1118208167427009,-77.48762530150248,-0.0,-0.0,-119.0,-86.0,-32.0,0.0073891625615763,-0.0917508732310152,-0.0917508732310152,0.0126933821946367,0.0126933821946367,-0.0127520679179381,-0.0127520679179381,-79.66475772137073,-0.1216577540106951,-0.0017472478260869284,-0.011096014492753548,0.8671004876833833,True,train,0
challenger:2026-03-02:79:B,challenger,2026-03-02,2026-03-02,2026-03,B,Keegan Smith,Matteo Martineau,Hard,Thionville CH,2026-2973,Q1,0.47776914000000004,0.562962962962963,0.4112149532710281,2.25,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.0200571041035187,0.0200571041035187,-0.0439227843256916,-0.0439227843256916,0.1063557363040926,1.8430738959548307,0.0,0.0,-108.0,-52.0,-109.0,0.1,0.103133439691552,0.103133439691552,-0.005251022917844,-0.005251022917844,0.0581293072127765,0.0581293072127765,-6.974372979589361,0.0348628556780312,0.06655418672897195,0.15174800969193492,0.8109302162163288,True,train,1
challenger:2026-03-02:55:A,challenger,2026-03-02,2026-03-02,2026-03,A,Kei Nishikori,Nicolai Budkov Kjaer,Hard,Thionville CH,2026-2973,R16,0.5014512,0.437037037037037,0.3538083538083538,2.63,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0234195470677489,0.0234939762267318,-0.0395773529602315,-0.044652226528883,0.1286590924836678,37.51478572282099,-0.0,-0.0,-34.0,-51.0,-20.0,0.0044345898004434,0.1533112938801001,0.1533112938801001,0.0069482082966204,0.0061996511629269,-0.0218603319519176,-0.0212681081554917,25.730811836126804,0.1423097974822113,0.1476428461916462,0.08322868322868321,0.9669838461896731,True,train,0
challenger:2026-03-02:56:A,challenger,2026-03-02,2026-03-02,2026-03,A,Kei Nishikori,Clement Tabur,Hard,Thionville CH,2026-2973,R32,0.560385,0.6063829787234043,0.375,2.5,1.0,bet365_via_sofascore,latest_pre_match_assumed,0.1236958566399728,0.1207643235719019,0.0098523867474645,-0.0049663912119529,0.2053659934915308,73.76308240417029,0.0,0.0,-123.0,105.0,46.0,0.0,0.11439352847785,0.11439352847785,0.0083920151012018,0.0085916003053823,-0.0320250092248466,-0.0310837810238872,50.65666911200174,0.2799455535390199,0.18538500000000002,0.2313829787234043,0.9162907318741551,True,train,1
challenger:2026-03-02:61:A,challenger,2026-03-02,2026-03-02,2026-03,A,Laurent Lokoli,Murphy Cassone,Hard,Thionville CH,2026-2973,Q2,0.35312068,0.2483660130718954,0.3549488054607508,2.625,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0209823266310576,-0.0263693989890497,0.0453569757353938,0.0458486314030028,0.0605103560784218,-32.80246806516834,-0.0,-0.0,14.0,-177.0,-265.0,0.0218181818181818,0.2746324803508245,0.2746324803508245,0.0060753647746374,0.0055639176017564,-0.025169325250323,-0.0263453351408468,-6.6653649096708705,-0.0730537280701754,-0.0018281254607507846,-0.1065827923888554,0.965080896043587,True,train,0
challenger:2026-03-02:98:A,challenger,2026-03-02,2026-03-02,2026-03,A,Lorenzo Giustino,Dimitar Kuzmanov,Hard,Hersonissos 1 CH,2026-2983,QF,0.48738226,0.437037037037037,0.4109947643979057,2.25,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.1242683072258798,0.1237028166083326,0.1587787576086117,0.2570869330277245,0.1412385355159243,58.774858031447366,-0.0,0.1111111111111111,8.0,70.0,49.0,0.0155155675750641,0.141574688584383,0.1339407184475629,-0.0004043958362227,-0.011962975567795,-0.0087385643220397,-0.0084372820213286,-0.0834392664717142,-0.1315075017861395,0.07638749560209429,0.02604227263913128,0.8109302162163288,True,train,0
challenger:2026-03-02:126:B,challenger,2026-03-02,2026-03-02,2026-03,B,Lui Maxted ,Stefan Dostanic,Hard,Hersonissos 1 CH,2026-2983,Q2,0.38131106000000003,0.38020833333333337,0.3549488054607508,2.625,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.0509883468604859,-0.0682025064597153,0.1384442437026058,0.2219145633365623,-0.4678792057219151,-197.94110342823296,0.0,0.0,-49.0,24.0,94.0,0.0,-0.6442176863390524,-0.8045419099605517,-0.0726557789880359,-0.0804829693416129,-0.0465082540968859,-0.0564785019726722,-232.71893532757417,-0.253030303030303,0.02636225453924923,0.025259527872582566,0.965080896043587,True,train,1
challenger:2026-03-02:136:B,challenger,2026-03-02,2026-03-02,2026-03,B,Luis Felipe Miguel,Pedro Sakamoto,Clay,Brasilia CH,2026-3065,Q2,0.22678715000000005,0.24264705882352944,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0960899107848435,0.0960899107848435,-0.0464854560340517,-0.0464854560340517,-0.1016199722103807,-12.43256240096025,-0.0,-0.0,-153.0,-119.0,-823.0,-0.0,0.1936521391820769,0.1936521391820769,0.1275155036210516,0.1275155036210516,-0.070390107481376,-0.070390107481376,-20.874082136541347,-0.4836601307189542,-0.11056224759036137,-0.09470233876683198,1.0116009116784799,True,train,0
challenger:2026-03-02:145:B,challenger,2026-03-02,2026-03-02,2026-03,B,Luis Guto Miguel,Juan Pablo Ficovich,Clay,Brasilia CH,2026-3065,R32,0.11976719999999996,0.08333333333333337,0.3373493975903614,2.75,1.0,bet365_via_sofascore,latest_pre_match_assumed,-0.2542014742743562,-0.225850550228774,-0.092957166144629,-0.0186607172047266,0.1263515402170908,-115.86219710564636,0.0,0.0,-264.0,-366.0,-1426.0,0.0,-0.5445028325361386,-0.4682708598441158,0.0037356968145085,-0.0032836266083731,-0.061955304030582,-0.0299102060855488,-143.10652931687764,-0.50187265917603,-0.21758219759036146,-0.25401606425702805,1.0116009116784799,True,train,1
challenger:2026-03-02:65:B,challenger,2026-03-02,2026-03-02,2026-03,B,Mae Malige,Jan Choinski,Hard,Thionville CH,2026-2973,R32,0.19708959999999998,0.1785714285714286,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0130648669295468,-0.0937260103010538,-0.1117585852669749,-0.1682382314528122,-0.6219220236609393,-330.6699967987945,-0.0,-0.0,-147.0,-392.0,-316.0,-0.0,-0.4873346597200133,-0.2614825495115337,0.0009065244770983,0.0329877047579296,-0.0965650853351173,-0.0948937099078086,-37.33355505397276,-0.289309807991697,-0.14025979759036145,-0.15877796901893282,1.0116009116784799,True,train,0
challenger:2026-03-02:91:B,challenger,2026-03-02,2026-03-02,2026-03,B,Martin Krumich,Jurij Rodionov,Hard,Thionville CH,2026-2973,R16,0.36209565,0.38020833333333337,0.35380835380835374,2.63,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.1549287286537606,0.1644864718832772,0.082440311684996,0.0672701629985866,-0.2803197477993606,-89.29941329872622,-0.0,-0.0,-158.0,-187.0,-172.0,-0.0137931034482758,0.1244945887863456,0.0812354246776974,-0.0120663477704709,-0.0250482435726513,0.0300943585101232,0.0298044733028497,-151.03341201122453,-0.1252713178294573,0.008287296191646254,0.026399979524979633,0.9669838461896731,True,train,0
challenger:2026-03-02:47:A,challenger,2026-03-02,2026-03-02,2026-03,A,Mathys Erhard,Joel Schwaerzler,Clay,Kigali 1 CH,2026-2913,R32,0.3600468,0.2483660130718954,0.4240837696335078,2.2,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0297959601927965,0.0383561832971025,-0.1900941512850867,-0.0345479035903745,0.0732750123961799,-121.85067020343354,-0.0,-0.0,31.0,-58.0,-74.0,-0.0063694267515923,-0.2722844934395484,0.2308899261483608,0.0230161542052669,0.0077598243787069,-0.0187247512043641,0.0112706513350694,-81.35529114745145,-0.0762167125803489,-0.0640369696335078,-0.1757177565616124,0.7884573603642703,True,train,0
challenger:2026-03-02:157:B,challenger,2026-03-02,2026-03-02,2026-03,B,Matias Soto,Joao Lucas Reis Da Silva,Clay,Brasilia CH,2026-3065,R32,0.2674434,0.24264705882352944,0.3373493975903614,2.75,0.0,bet365_via_sofascore,latest_pre_match_assumed,-0.2425259282130826,-0.2088741201247356,-0.2056997158226642,-0.140580099802708,0.3991139737272637,-124.2751917807568,-1.0,-1.0,-104.0,-162.0,-188.0,-0.0472278718402493,-0.0550026429887614,-0.0439532042626688,-0.0334131186208974,-0.0272419842136046,-0.0541574463236146,-0.0561253773650787,-95.3654425373154,-0.0360449735449736,-0.06990599759036142,-0.09470233876683198,1.0116009116784799,True,train,0
challenger:2026-03-02:73:A,challenger,2026-03-02,2026-03-02,2026-03,A,Maxime Janvier,Geoffrey Blancaneaux,Hard,Thionville CH,2026-2973,Q1,0.3549182,0.2483660130718954,0.4112149532710279,2.25,0.0,bet365_via_sofascore,latest_pre_match_assumed,0.0889482105449711,0.0952256393393165,0.1300484015957197,0.1175935776684217,0.1360452863977085,-74.0420469371063,-0.0,-0.0,7.0,-127.0,-244.0,-0.0134249471458773,-0.0105660486322771,-0.0538252127409252,-0.0013324327768062,0.0023617795794991,0.0098320545172116,0.0130487182562029,-8.639953232947846,-0.0722264072525131,-0.0562967532710279,-0.1628489401991325,0.8109302162163288,True,train,0
